Small Molecule HMS LINCS ID,Small Molecule Name,Cell Line HMS LINCS ID,Cell Line Name,Drug Concentration,Conc Unit,Cell Count,Relative Cell Count,Relative Growth,Replicate,Experiment Date
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,2863,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,2029,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,3111,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,3119,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,3109,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,3430,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,3056,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,2882,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,3069,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,2561,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,1996,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,1915,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,2590,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,1760,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,2002,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,1727,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,795,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,827,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,1334,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,1106,,,1,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,3558,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,2931,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,3192,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,3351,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,2772,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,3659,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,3420,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,3360,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,3278,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,3371,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,2265,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,3278,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,3031,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,2709,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,2396,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,2311,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,1423,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,1907,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,1398,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,1781,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,1535,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,1035,,,2,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,3521,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,2640,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,3364,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,3477,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,3308,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,2896,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,3133,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,2797,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,3207,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,3302,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,3306,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,2819,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,2624,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,2574,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,1971,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,2698,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,2425,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,1669,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,1848,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,1352,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,1469,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,1525,,,3,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,,1.051,1.069,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,,0.902,0.861,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,,1.049,1.070,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,,0.979,0.965,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,,1.028,1.042,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,,1.079,1.112,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,,1.078,1.111,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,,1.073,1.107,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,,1.065,1.092,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,,1.064,1.090,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,,0.968,0.959,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,,0.963,0.947,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,,0.848,0.782,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,,0.798,0.712,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,,0.780,0.691,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,,0.751,0.645,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,,0.655,0.513,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,,0.592,0.422,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,,0.446,0.211,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,,0.436,0.198,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,,0.483,0.268,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,,0.409,0.162,,2014-04-01
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,4038,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,4532,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,5067,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,4324,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,4758,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,4903,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,4899,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,3131,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,4317,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,5052,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,4696,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,3968,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,3641,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,3829,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,2626,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,3482,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,3183,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,2813,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,2651,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,2348,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,2429,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,2587,,,1,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,4871,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,4311,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,4982,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,5085,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,4664,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,4669,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,4658,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,4950,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,4911,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,4403,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,4375,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,4248,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,4275,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,4054,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,4191,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,3916,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,3381,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,3357,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,2686,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,3139,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,2817,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,2239,,,2,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,4999,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,4649,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,4885,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,4810,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,4830,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,4503,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,4802,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,4308,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,5098,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,4813,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,4729,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,4291,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,4100,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,4201,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,3312,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,4242,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,3649,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,2806,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,3045,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,2219,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,2415,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,2761,,,3,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00038,uM,,0.978,0.967,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00054,uM,,0.949,0.923,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00079,uM,,1.051,1.077,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00113,uM,,1.000,1.000,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00158,uM,,1.003,1.004,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00221,uM,,0.990,0.986,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00313,uM,,1.010,1.016,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00442,uM,,0.871,0.804,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00625,uM,,1.008,1.011,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.00884,uM,,1.004,1.006,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01250,uM,,0.971,0.956,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.01768,uM,,0.880,0.818,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.02500,uM,,0.845,0.765,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.03536,uM,,0.850,0.772,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.05000,uM,,0.712,0.563,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.07071,uM,,0.819,0.725,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.10000,uM,,0.718,0.573,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.14142,uM,,0.631,0.441,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.20000,uM,,0.590,0.377,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.28284,uM,,0.542,0.305,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.40000,uM,,0.539,0.300,,2014-04-08
10064-101-1,WYE-125132,50058-3,MDA-MB-231,0.56569,uM,,0.534,0.293,,2014-04-08
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10167,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10040,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10658,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,10017,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,10774,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,10392,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,10336,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,10922,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00063,uM,10643,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00088,uM,11007,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00125,uM,10625,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00175,uM,10620,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00250,uM,11645,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00354,uM,10714,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00500,uM,10245,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00707,uM,10561,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01000,uM,10231,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01414,uM,9040,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02000,uM,8936,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02828,uM,8781,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.04000,uM,8065,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.05657,uM,8080,,,1,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,9655,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10612,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,11302,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,10378,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,10414,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,11452,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,10651,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,11547,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00063,uM,11509,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00088,uM,10535,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00125,uM,10879,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00175,uM,10868,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00250,uM,10754,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00354,uM,11278,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00500,uM,11061,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00707,uM,10527,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01000,uM,10188,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01414,uM,9073,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02000,uM,9628,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02828,uM,8284,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.04000,uM,8925,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.05657,uM,7737,,,2,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,11203,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10482,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,10307,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,9928,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,10803,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,10638,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,11140,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,10577,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00063,uM,10767,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00088,uM,11212,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00125,uM,10185,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00175,uM,11079,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00250,uM,10771,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00354,uM,11004,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00500,uM,10106,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00707,uM,10450,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01000,uM,10138,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01414,uM,9055,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02000,uM,9272,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02828,uM,8989,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.04000,uM,8210,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.05657,uM,8483,,,3,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,,1.014,1.022,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,,0.977,0.966,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,,1.031,1.047,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,,1.047,1.070,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,,1.035,1.053,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,,1.065,1.098,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00063,uM,,1.061,1.091,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00088,uM,,1.056,1.084,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00125,uM,,1.021,1.032,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00175,uM,,1.050,1.075,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00250,uM,,1.069,1.104,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00354,uM,,1.063,1.095,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00500,uM,,1.012,1.018,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00707,uM,,1.016,1.025,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01000,uM,,0.985,0.977,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.01414,uM,,0.876,0.813,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02000,uM,,0.897,0.845,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.02828,uM,,0.840,0.759,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.04000,uM,,0.812,0.717,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.05657,uM,,0.783,0.674,,2014-03-19
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,6727,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,5768,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,8404,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,7179,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,7948,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,7474,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,7729,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,6108,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00063,uM,7541,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00088,uM,7958,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00125,uM,8326,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00175,uM,7008,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00250,uM,6153,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00354,uM,7520,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00500,uM,6378,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00707,uM,5212,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.01000,uM,5580,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.01414,uM,4348,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.02000,uM,4156,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.02828,uM,4022,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.04000,uM,3782,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.05657,uM,3321,,,1,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,6538,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,5963,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00008,uM,7007,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00013,uM,7522,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00017,uM,6964,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00021,uM,6734,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00033,uM,7452,,,2,2014-04-01
10079-101-1,Torin1,50056-1,HME1,0.00046,uM,7089,,,2,2014-04-01
