Cell Line HMS LINCS ID,Cell Line Name,Unclassified Perturbagen HMS LINCS ID,Unclassified Perturbagen Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50213-3,HCC1954,,,200866,IL-2,17924,1,ng/ml,10,minute,NF-kB,0.822
50213-3,HCC1954,,,200866,IL-2,17772,100,ng/ml,10,minute,NF-kB,0.914
50213-3,HCC1954,,,200866,IL-2,18068,1,ng/ml,30,minute,NF-kB,0.823
50213-3,HCC1954,,,200866,IL-2,18032,100,ng/ml,30,minute,NF-kB,0.787
50213-3,HCC1954,,,200866,IL-2,17844,1,ng/ml,90,minute,NF-kB,0.875
50213-3,HCC1954,,,200866,IL-2,18052,100,ng/ml,90,minute,NF-kB,0.858
50213-3,HCC1954,,,200866,IL-2,18004,1,ng/ml,10,minute,pErk,759.772
50213-3,HCC1954,,,200866,IL-2,17908,100,ng/ml,10,minute,pErk,797.676
50213-3,HCC1954,,,200866,IL-2,17928,1,ng/ml,30,minute,pErk,757.334
50213-3,HCC1954,,,200866,IL-2,17884,100,ng/ml,30,minute,pErk,834.203
50213-3,HCC1954,,,200866,IL-2,17784,1,ng/ml,90,minute,pErk,792.488
50213-3,HCC1954,,,200866,IL-2,17972,100,ng/ml,90,minute,pErk,784.287
50213-3,HCC1954,,,200866,IL-2,17432,1,ng/ml,10,minute,pSTAT1,244.903
50213-3,HCC1954,,,200866,IL-2,17516,100,ng/ml,10,minute,pSTAT1,378.299
50213-3,HCC1954,,,200866,IL-2,17648,1,ng/ml,30,minute,pSTAT1,240.354
50213-3,HCC1954,,,200866,IL-2,17616,100,ng/ml,30,minute,pSTAT1,257.123
50213-3,HCC1954,,,200866,IL-2,17744,1,ng/ml,90,minute,pSTAT1,247.101
50213-3,HCC1954,,,200866,IL-2,17552,100,ng/ml,90,minute,pSTAT1,225.558
50213-3,HCC1954,,,200866,IL-2,17660,1,ng/ml,10,minute,pSTAT3,340.746
50213-3,HCC1954,,,200866,IL-2,17740,100,ng/ml,10,minute,pSTAT3,364.314
50213-3,HCC1954,,,200866,IL-2,17704,1,ng/ml,30,minute,pSTAT3,332.859
50213-3,HCC1954,,,200866,IL-2,17684,100,ng/ml,30,minute,pSTAT3,354.384
50213-3,HCC1954,,,200866,IL-2,17424,1,ng/ml,90,minute,pSTAT3,346.257
50213-3,HCC1954,,,200866,IL-2,17624,100,ng/ml,90,minute,pSTAT3,383.046
50214-2,HCC202,,,200866,IL-2,55768,1,ng/ml,10,minute,NF-kB,1.471
50214-2,HCC202,,,200866,IL-2,56099,100,ng/ml,10,minute,NF-kB,1.325
50214-2,HCC202,,,200866,IL-2,56107,1,ng/ml,30,minute,NF-kB,1.379
50214-2,HCC202,,,200866,IL-2,55920,100,ng/ml,30,minute,NF-kB,1.389
50214-2,HCC202,,,200866,IL-2,55968,1,ng/ml,90,minute,NF-kB,1.523
50214-2,HCC202,,,200866,IL-2,55804,100,ng/ml,90,minute,NF-kB,1.356
50214-2,HCC202,,,200866,IL-2,55964,1,ng/ml,10,minute,pErk,3751.743
50214-2,HCC202,,,200866,IL-2,55860,100,ng/ml,10,minute,pErk,3004.802
50214-2,HCC202,,,200866,IL-2,55940,1,ng/ml,30,minute,pErk,3264.920
50214-2,HCC202,,,200866,IL-2,56048,100,ng/ml,30,minute,pErk,2669.423
50214-2,HCC202,,,200866,IL-2,56068,1,ng/ml,90,minute,pErk,2619.979
50214-2,HCC202,,,200866,IL-2,55904,100,ng/ml,90,minute,pErk,2857.073
50214-2,HCC202,,,200866,IL-2,55683,1,ng/ml,10,minute,pSTAT1,84.421
50214-2,HCC202,,,200866,IL-2,55432,100,ng/ml,10,minute,pSTAT1,83.882
50214-2,HCC202,,,200866,IL-2,55607,1,ng/ml,30,minute,pSTAT1,91.007
50214-2,HCC202,,,200866,IL-2,55444,100,ng/ml,30,minute,pSTAT1,86.600
50214-2,HCC202,,,200866,IL-2,55396,1,ng/ml,90,minute,pSTAT1,88.924
50214-2,HCC202,,,200866,IL-2,55488,100,ng/ml,90,minute,pSTAT1,75.876
50214-2,HCC202,,,200866,IL-2,55564,1,ng/ml,10,minute,pSTAT3,419.635
50214-2,HCC202,,,200866,IL-2,55560,100,ng/ml,10,minute,pSTAT3,347.362
50214-2,HCC202,,,200866,IL-2,55400,1,ng/ml,30,minute,pSTAT3,334.868
50214-2,HCC202,,,200866,IL-2,55731,100,ng/ml,30,minute,pSTAT3,386.593
50214-2,HCC202,,,200866,IL-2,55360,1,ng/ml,90,minute,pSTAT3,344.355
50214-2,HCC202,,,200866,IL-2,55536,100,ng/ml,90,minute,pSTAT3,304.550
50216-2,HCC38,,,200866,IL-2,27060,1,ng/ml,10,minute,NF-kB,0.865
50216-2,HCC38,,,200866,IL-2,27232,100,ng/ml,10,minute,NF-kB,0.971
50216-2,HCC38,,,200866,IL-2,27260,1,ng/ml,30,minute,NF-kB,0.976
50216-2,HCC38,,,200866,IL-2,27160,100,ng/ml,30,minute,NF-kB,0.955
50216-2,HCC38,,,200866,IL-2,27316,1,ng/ml,90,minute,NF-kB,1.070
50216-2,HCC38,,,200866,IL-2,27108,100,ng/ml,90,minute,NF-kB,1.042
50216-2,HCC38,,,200866,IL-2,27344,1,ng/ml,10,minute,pErk,2859.987
50216-2,HCC38,,,200866,IL-2,27240,100,ng/ml,10,minute,pErk,2860.227
50216-2,HCC38,,,200866,IL-2,27172,1,ng/ml,30,minute,pErk,2545.015
50216-2,HCC38,,,200866,IL-2,27036,100,ng/ml,30,minute,pErk,2737.749
50216-2,HCC38,,,200866,IL-2,27212,1,ng/ml,90,minute,pErk,2808.983
50216-2,HCC38,,,200866,IL-2,27140,100,ng/ml,90,minute,pErk,2789.384
50216-2,HCC38,,,200866,IL-2,26732,1,ng/ml,10,minute,pSTAT1,131.103
50216-2,HCC38,,,200866,IL-2,26800,100,ng/ml,10,minute,pSTAT1,130.085
50216-2,HCC38,,,200866,IL-2,26952,1,ng/ml,30,minute,pSTAT1,132.155
50216-2,HCC38,,,200866,IL-2,26892,100,ng/ml,30,minute,pSTAT1,129.046
50216-2,HCC38,,,200866,IL-2,26832,1,ng/ml,90,minute,pSTAT1,135.461
50216-2,HCC38,,,200866,IL-2,26724,100,ng/ml,90,minute,pSTAT1,131.791
50216-2,HCC38,,,200866,IL-2,26944,1,ng/ml,10,minute,pSTAT3,207.194
50216-2,HCC38,,,200866,IL-2,26596,100,ng/ml,10,minute,pSTAT3,205.163
50216-2,HCC38,,,200866,IL-2,26716,1,ng/ml,30,minute,pSTAT3,215.439
50216-2,HCC38,,,200866,IL-2,26848,100,ng/ml,30,minute,pSTAT3,222.260
50216-2,HCC38,,,200866,IL-2,26764,1,ng/ml,90,minute,pSTAT3,238.037
50216-2,HCC38,,,200866,IL-2,26672,100,ng/ml,90,minute,pSTAT3,239.476
50219-2,HCC70,,,200866,IL-2,29452,1,ng/ml,10,minute,NF-kB,2.466
50219-2,HCC70,,,200866,IL-2,29372,100,ng/ml,10,minute,NF-kB,2.338
50219-2,HCC70,,,200866,IL-2,29444,1,ng/ml,30,minute,NF-kB,2.502
50219-2,HCC70,,,200866,IL-2,29432,100,ng/ml,30,minute,NF-kB,1.677
50219-2,HCC70,,,200866,IL-2,29536,1,ng/ml,90,minute,NF-kB,1.989
50219-2,HCC70,,,200866,IL-2,29484,100,ng/ml,90,minute,NF-kB,1.654
50219-2,HCC70,,,200866,IL-2,29412,1,ng/ml,10,minute,pErk,1013.068
50219-2,HCC70,,,200866,IL-2,29592,100,ng/ml,10,minute,pErk,1016.812
50219-2,HCC70,,,200866,IL-2,29312,1,ng/ml,30,minute,pErk,984.174
50219-2,HCC70,,,200866,IL-2,29276,100,ng/ml,30,minute,pErk,961.272
50219-2,HCC70,,,200866,IL-2,29508,1,ng/ml,90,minute,pErk,932.529
50219-2,HCC70,,,200866,IL-2,29512,100,ng/ml,90,minute,pErk,1042.189
50219-2,HCC70,,,200866,IL-2,29216,1,ng/ml,10,minute,pSTAT1,507.174
50219-2,HCC70,,,200866,IL-2,29040,100,ng/ml,10,minute,pSTAT1,462.259
50219-2,HCC70,,,200866,IL-2,29128,1,ng/ml,30,minute,pSTAT1,448.400
50219-2,HCC70,,,200866,IL-2,29048,100,ng/ml,30,minute,pSTAT1,442.896
50219-2,HCC70,,,200866,IL-2,29180,1,ng/ml,90,minute,pSTAT1,490.949
50219-2,HCC70,,,200866,IL-2,29208,100,ng/ml,90,minute,pSTAT1,472.914
50219-2,HCC70,,,200866,IL-2,29228,1,ng/ml,10,minute,pSTAT3,634.601
50219-2,HCC70,,,200866,IL-2,29192,100,ng/ml,10,minute,pSTAT3,740.014
50219-2,HCC70,,,200866,IL-2,29060,1,ng/ml,30,minute,pSTAT3,671.225
50219-2,HCC70,,,200866,IL-2,28996,100,ng/ml,30,minute,pSTAT3,783.076
50219-2,HCC70,,,200866,IL-2,28944,1,ng/ml,90,minute,pSTAT3,583.400
50219-2,HCC70,,,200866,IL-2,28904,100,ng/ml,90,minute,pSTAT3,507.756
50238-2,Hs 578T,,,200866,IL-2,58203,1,ng/ml,10,minute,NF-kB,0.945
50238-2,Hs 578T,,,200866,IL-2,58327,100,ng/ml,10,minute,NF-kB,0.924
50238-2,Hs 578T,,,200866,IL-2,58295,1,ng/ml,30,minute,NF-kB,0.925
50238-2,Hs 578T,,,200866,IL-2,58247,100,ng/ml,30,minute,NF-kB,0.939
50238-2,Hs 578T,,,200866,IL-2,58355,1,ng/ml,90,minute,NF-kB,0.928
50238-2,Hs 578T,,,200866,IL-2,58391,100,ng/ml,90,minute,NF-kB,0.937
50238-2,Hs 578T,,,200866,IL-2,58395,1,ng/ml,10,minute,pErk,1424.829
50238-2,Hs 578T,,,200866,IL-2,58115,100,ng/ml,10,minute,pErk,1277.140
50238-2,Hs 578T,,,200866,IL-2,58219,1,ng/ml,30,minute,pErk,1507.607
50238-2,Hs 578T,,,200866,IL-2,58215,100,ng/ml,30,minute,pErk,1248.254
50238-2,Hs 578T,,,200866,IL-2,58383,1,ng/ml,90,minute,pErk,1155.029
50238-2,Hs 578T,,,200866,IL-2,58335,100,ng/ml,90,minute,pErk,1030.742
50238-2,Hs 578T,,,200866,IL-2,57656,1,ng/ml,10,minute,pSTAT1,88.794
50238-2,Hs 578T,,,200866,IL-2,57792,100,ng/ml,10,minute,pSTAT1,104.544
50238-2,Hs 578T,,,200866,IL-2,57979,1,ng/ml,30,minute,pSTAT1,112.979
50238-2,Hs 578T,,,200866,IL-2,57947,100,ng/ml,30,minute,pSTAT1,95.667
50238-2,Hs 578T,,,200866,IL-2,57676,1,ng/ml,90,minute,pSTAT1,82.779
50238-2,Hs 578T,,,200866,IL-2,57752,100,ng/ml,90,minute,pSTAT1,79.667
50238-2,Hs 578T,,,200866,IL-2,57852,1,ng/ml,10,minute,pSTAT3,100.260
50238-2,Hs 578T,,,200866,IL-2,57796,100,ng/ml,10,minute,pSTAT3,103.578
50238-2,Hs 578T,,,200866,IL-2,57856,1,ng/ml,30,minute,pSTAT3,105.148
50238-2,Hs 578T,,,200866,IL-2,57824,100,ng/ml,30,minute,pSTAT3,136.047
50238-2,Hs 578T,,,200866,IL-2,57939,1,ng/ml,90,minute,pSTAT3,284.594
50238-2,Hs 578T,,,200866,IL-2,57923,100,ng/ml,90,minute,pSTAT3,83.574
50583-6,MCF 10A,,,200866,IL-2,60580,1,ng/ml,10,minute,NF-kB,0.789
50583-6,MCF 10A,,,200866,IL-2,60552,100,ng/ml,10,minute,NF-kB,0.794
50583-6,MCF 10A,,,200866,IL-2,60476,1,ng/ml,30,minute,NF-kB,0.771
50583-6,MCF 10A,,,200866,IL-2,60584,100,ng/ml,30,minute,NF-kB,0.785
50583-6,MCF 10A,,,200866,IL-2,60695,1,ng/ml,90,minute,NF-kB,0.784
50583-6,MCF 10A,,,200866,IL-2,60703,100,ng/ml,90,minute,NF-kB,0.772
50583-6,MCF 10A,,,200866,IL-2,60676,1,ng/ml,10,minute,pErk,638.526
50583-6,MCF 10A,,,200866,IL-2,60564,100,ng/ml,10,minute,pErk,648.293
50583-6,MCF 10A,,,200866,IL-2,60640,1,ng/ml,30,minute,pErk,637.454
50583-6,MCF 10A,,,200866,IL-2,60380,100,ng/ml,30,minute,pErk,678.651
50583-6,MCF 10A,,,200866,IL-2,60356,1,ng/ml,90,minute,pErk,621.831
50583-6,MCF 10A,,,200866,IL-2,60488,100,ng/ml,90,minute,pErk,608.895
50583-6,MCF 10A,,,200866,IL-2,59991,1,ng/ml,10,minute,pSTAT1,105.873
50583-6,MCF 10A,,,200866,IL-2,60271,100,ng/ml,10,minute,pSTAT1,105.327
50583-6,MCF 10A,,,200866,IL-2,60199,1,ng/ml,30,minute,pSTAT1,111.108
50583-6,MCF 10A,,,200866,IL-2,60111,100,ng/ml,30,minute,pSTAT1,150.172
50583-6,MCF 10A,,,200866,IL-2,60287,1,ng/ml,90,minute,pSTAT1,118.123
50583-6,MCF 10A,,,200866,IL-2,60159,100,ng/ml,90,minute,pSTAT1,121.925
50583-6,MCF 10A,,,200866,IL-2,59999,1,ng/ml,10,minute,pSTAT3,162.738
50583-6,MCF 10A,,,200866,IL-2,60275,100,ng/ml,10,minute,pSTAT3,157.159
50583-6,MCF 10A,,,200866,IL-2,60175,1,ng/ml,30,minute,pSTAT3,148.294
50583-6,MCF 10A,,,200866,IL-2,60279,100,ng/ml,30,minute,pSTAT3,149.577
50583-6,MCF 10A,,,200866,IL-2,60319,1,ng/ml,90,minute,pSTAT3,138.276
50583-6,MCF 10A,,,200866,IL-2,60339,100,ng/ml,90,minute,pSTAT3,157.439
50584-2,MCF 10F,,,200866,IL-2,62864,1,ng/ml,10,minute,NF-kB,0.998
50584-2,MCF 10F,,,200866,IL-2,62920,100,ng/ml,10,minute,NF-kB,1.034
50584-2,MCF 10F,,,200866,IL-2,62720,1,ng/ml,30,minute,NF-kB,0.993
50584-2,MCF 10F,,,200866,IL-2,62852,100,ng/ml,30,minute,NF-kB,0.993
50584-2,MCF 10F,,,200866,IL-2,62780,1,ng/ml,90,minute,NF-kB,0.988
50584-2,MCF 10F,,,200866,IL-2,62672,100,ng/ml,90,minute,NF-kB,0.990
50584-2,MCF 10F,,,200866,IL-2,62896,1,ng/ml,10,minute,pErk,126.364
50584-2,MCF 10F,,,200866,IL-2,62736,100,ng/ml,10,minute,pErk,118.922
50584-2,MCF 10F,,,200866,IL-2,62800,1,ng/ml,30,minute,pErk,124.832
50584-2,MCF 10F,,,200866,IL-2,62764,100,ng/ml,30,minute,pErk,120.798
50584-2,MCF 10F,,,200866,IL-2,62912,1,ng/ml,90,minute,pErk,125.344
50584-2,MCF 10F,,,200866,IL-2,62692,100,ng/ml,90,minute,pErk,120.242
50584-2,MCF 10F,,,200866,IL-2,62635,1,ng/ml,10,minute,pSTAT1,48.420
50584-2,MCF 10F,,,200866,IL-2,62276,100,ng/ml,10,minute,pSTAT1,46.804
50584-2,MCF 10F,,,200866,IL-2,62599,1,ng/ml,30,minute,pSTAT1,53.950
50584-2,MCF 10F,,,200866,IL-2,62443,100,ng/ml,30,minute,pSTAT1,47.749
50584-2,MCF 10F,,,200866,IL-2,62643,1,ng/ml,90,minute,pSTAT1,46.307
50584-2,MCF 10F,,,200866,IL-2,62607,100,ng/ml,90,minute,pSTAT1,49.750
50584-2,MCF 10F,,,200866,IL-2,62320,1,ng/ml,10,minute,pSTAT3,124.299
50584-2,MCF 10F,,,200866,IL-2,62459,100,ng/ml,10,minute,pSTAT3,129.883
50584-2,MCF 10F,,,200866,IL-2,62352,1,ng/ml,30,minute,pSTAT3,128.984
50584-2,MCF 10F,,,200866,IL-2,62627,100,ng/ml,30,minute,pSTAT3,124.364
50584-2,MCF 10F,,,200866,IL-2,62435,1,ng/ml,90,minute,pSTAT3,118.387
50584-2,MCF 10F,,,200866,IL-2,62451,100,ng/ml,90,minute,pSTAT3,122.445
51089-2,MCF12A,,,200866,IL-2,65287,1,ng/ml,10,minute,NF-kB,1.234
51089-2,MCF12A,,,200866,IL-2,65135,100,ng/ml,10,minute,NF-kB,1.222
51089-2,MCF12A,,,200866,IL-2,65231,1,ng/ml,30,minute,NF-kB,1.139
51089-2,MCF12A,,,200866,IL-2,65048,100,ng/ml,30,minute,NF-kB,1.157
51089-2,MCF12A,,,200866,IL-2,65000,1,ng/ml,90,minute,NF-kB,1.200
51089-2,MCF12A,,,200866,IL-2,65239,100,ng/ml,90,minute,NF-kB,1.225
51089-2,MCF12A,,,200866,IL-2,65155,1,ng/ml,10,minute,pErk,643.820
51089-2,MCF12A,,,200866,IL-2,65295,100,ng/ml,10,minute,pErk,689.048
51089-2,MCF12A,,,200866,IL-2,65167,1,ng/ml,30,minute,pErk,668.770
51089-2,MCF12A,,,200866,IL-2,65219,100,ng/ml,30,minute,pErk,683.233
51089-2,MCF12A,,,200866,IL-2,65267,1,ng/ml,90,minute,pErk,740.355
51089-2,MCF12A,,,200866,IL-2,65175,100,ng/ml,90,minute,pErk,688.246
51089-2,MCF12A,,,200866,IL-2,64919,1,ng/ml,10,minute,pSTAT1,140.939
51089-2,MCF12A,,,200866,IL-2,64751,100,ng/ml,10,minute,pSTAT1,153.517
51089-2,MCF12A,,,200866,IL-2,64596,1,ng/ml,30,minute,pSTAT1,174.761
51089-2,MCF12A,,,200866,IL-2,64604,100,ng/ml,30,minute,pSTAT1,161.681
51089-2,MCF12A,,,200866,IL-2,64915,1,ng/ml,90,minute,pSTAT1,144.387
51089-2,MCF12A,,,200866,IL-2,64704,100,ng/ml,90,minute,pSTAT1,153.321
51089-2,MCF12A,,,200866,IL-2,64871,1,ng/ml,10,minute,pSTAT3,192.864
51089-2,MCF12A,,,200866,IL-2,64755,100,ng/ml,10,minute,pSTAT3,202.020
51089-2,MCF12A,,,200866,IL-2,64843,1,ng/ml,30,minute,pSTAT3,198.749
51089-2,MCF12A,,,200866,IL-2,64636,100,ng/ml,30,minute,pSTAT3,176.985
51089-2,MCF12A,,,200866,IL-2,64895,1,ng/ml,90,minute,pSTAT3,184.183
51089-2,MCF12A,,,200866,IL-2,64676,100,ng/ml,90,minute,pSTAT3,189.989
50029-2,MCF7,,,200866,IL-2,15632,1,ng/ml,10,minute,NF-kB,1.400
50029-2,MCF7,,,200866,IL-2,15488,100,ng/ml,10,minute,NF-kB,1.511
50029-2,MCF7,,,200866,IL-2,15492,1,ng/ml,30,minute,NF-kB,1.334
50029-2,MCF7,,,200866,IL-2,15756,100,ng/ml,30,minute,NF-kB,1.468
50029-2,MCF7,,,200866,IL-2,15668,1,ng/ml,90,minute,NF-kB,1.290
50029-2,MCF7,,,200866,IL-2,15796,100,ng/ml,90,minute,NF-kB,1.242
50029-2,MCF7,,,200866,IL-2,15476,1,ng/ml,10,minute,pErk,388.454
50029-2,MCF7,,,200866,IL-2,15456,100,ng/ml,10,minute,pErk,325.659
50029-2,MCF7,,,200866,IL-2,15704,1,ng/ml,30,minute,pErk,296.641
50029-2,MCF7,,,200866,IL-2,15708,100,ng/ml,30,minute,pErk,325.799
50029-2,MCF7,,,200866,IL-2,15468,1,ng/ml,90,minute,pErk,290.762
50029-2,MCF7,,,200866,IL-2,15540,100,ng/ml,90,minute,pErk,306.805
50029-2,MCF7,,,200866,IL-2,15104,1,ng/ml,10,minute,pSTAT1,136.954
50029-2,MCF7,,,200866,IL-2,15088,100,ng/ml,10,minute,pSTAT1,129.819
50029-2,MCF7,,,200866,IL-2,15120,1,ng/ml,30,minute,pSTAT1,129.378
50029-2,MCF7,,,200866,IL-2,15332,100,ng/ml,30,minute,pSTAT1,141.255
50029-2,MCF7,,,200866,IL-2,15316,1,ng/ml,90,minute,pSTAT1,141.902
50029-2,MCF7,,,200866,IL-2,15132,100,ng/ml,90,minute,pSTAT1,150.226
50029-2,MCF7,,,200866,IL-2,15424,1,ng/ml,10,minute,pSTAT3,59.981
50029-2,MCF7,,,200866,IL-2,15068,100,ng/ml,10,minute,pSTAT3,70.043
50029-2,MCF7,,,200866,IL-2,15304,1,ng/ml,30,minute,pSTAT3,63.152
50029-2,MCF7,,,200866,IL-2,15136,100,ng/ml,30,minute,pSTAT3,66.375
50029-2,MCF7,,,200866,IL-2,15196,1,ng/ml,90,minute,pSTAT3,63.656
50029-2,MCF7,,,200866,IL-2,15072,100,ng/ml,90,minute,pSTAT3,62.916
50327-2,MDA-MB-134-VI,,,200866,IL-2,67583,1,ng/ml,10,minute,NF-kB,1.509
50327-2,MDA-MB-134-VI,,,200866,IL-2,67412,100,ng/ml,10,minute,NF-kB,1.516
50327-2,MDA-MB-134-VI,,,200866,IL-2,67503,1,ng/ml,30,minute,NF-kB,1.620
50327-2,MDA-MB-134-VI,,,200866,IL-2,67272,100,ng/ml,30,minute,NF-kB,1.512
50327-2,MDA-MB-134-VI,,,200866,IL-2,67619,1,ng/ml,90,minute,NF-kB,1.487
50327-2,MDA-MB-134-VI,,,200866,IL-2,67420,100,ng/ml,90,minute,NF-kB,1.567
50327-2,MDA-MB-134-VI,,,200866,IL-2,67515,1,ng/ml,10,minute,pErk,858.658
50327-2,MDA-MB-134-VI,,,200866,IL-2,67380,100,ng/ml,10,minute,pErk,880.949
50327-2,MDA-MB-134-VI,,,200866,IL-2,67523,1,ng/ml,30,minute,pErk,824.652
50327-2,MDA-MB-134-VI,,,200866,IL-2,67364,100,ng/ml,30,minute,pErk,888.514
50327-2,MDA-MB-134-VI,,,200866,IL-2,67623,1,ng/ml,90,minute,pErk,920.037
50327-2,MDA-MB-134-VI,,,200866,IL-2,67360,100,ng/ml,90,minute,pErk,1034.714
50327-2,MDA-MB-134-VI,,,200866,IL-2,67143,1,ng/ml,10,minute,pSTAT1,201.593
50327-2,MDA-MB-134-VI,,,200866,IL-2,66964,100,ng/ml,10,minute,pSTAT1,258.682
50327-2,MDA-MB-134-VI,,,200866,IL-2,67115,1,ng/ml,30,minute,pSTAT1,277.206
50327-2,MDA-MB-134-VI,,,200866,IL-2,67251,100,ng/ml,30,minute,pSTAT1,254.635
50327-2,MDA-MB-134-VI,,,200866,IL-2,67235,1,ng/ml,90,minute,pSTAT1,232.086
50327-2,MDA-MB-134-VI,,,200866,IL-2,66968,100,ng/ml,90,minute,pSTAT1,243.192
50327-2,MDA-MB-134-VI,,,200866,IL-2,66988,1,ng/ml,10,minute,pSTAT3,85.842
50327-2,MDA-MB-134-VI,,,200866,IL-2,67004,100,ng/ml,10,minute,pSTAT3,93.115
50327-2,MDA-MB-134-VI,,,200866,IL-2,67191,1,ng/ml,30,minute,pSTAT3,103.346
50327-2,MDA-MB-134-VI,,,200866,IL-2,67100,100,ng/ml,30,minute,pSTAT3,82.790
50327-2,MDA-MB-134-VI,,,200866,IL-2,67147,1,ng/ml,90,minute,pSTAT3,81.521
50327-2,MDA-MB-134-VI,,,200866,IL-2,67016,100,ng/ml,90,minute,pSTAT3,90.734
50328-2,MDA-MB-157,,,200866,IL-2,69927,1,ng/ml,10,minute,NF-kB,1.284
50328-2,MDA-MB-157,,,200866,IL-2,69851,100,ng/ml,10,minute,NF-kB,1.373
50328-2,MDA-MB-157,,,200866,IL-2,69691,1,ng/ml,30,minute,NF-kB,1.366
50328-2,MDA-MB-157,,,200866,IL-2,69895,100,ng/ml,30,minute,NF-kB,1.282
50328-2,MDA-MB-157,,,200866,IL-2,69875,1,ng/ml,90,minute,NF-kB,1.281
50328-2,MDA-MB-157,,,200866,IL-2,69779,100,ng/ml,90,minute,NF-kB,1.287
50328-2,MDA-MB-157,,,200866,IL-2,69727,1,ng/ml,10,minute,pErk,681.552
50328-2,MDA-MB-157,,,200866,IL-2,69723,100,ng/ml,10,minute,pErk,614.962
50328-2,MDA-MB-157,,,200866,IL-2,69607,1,ng/ml,30,minute,pErk,619.335
50328-2,MDA-MB-157,,,200866,IL-2,69639,100,ng/ml,30,minute,pErk,689.369
50328-2,MDA-MB-157,,,200866,IL-2,69595,1,ng/ml,90,minute,pErk,673.733
50328-2,MDA-MB-157,,,200866,IL-2,69843,100,ng/ml,90,minute,pErk,534.650
50328-2,MDA-MB-157,,,200866,IL-2,69348,1,ng/ml,10,minute,pSTAT1,65.872
50328-2,MDA-MB-157,,,200866,IL-2,69260,100,ng/ml,10,minute,pSTAT1,71.763
50328-2,MDA-MB-157,,,200866,IL-2,69340,1,ng/ml,30,minute,pSTAT1,51.711
50328-2,MDA-MB-157,,,200866,IL-2,69376,100,ng/ml,30,minute,pSTAT1,85.457
50328-2,MDA-MB-157,,,200866,IL-2,69296,1,ng/ml,90,minute,pSTAT1,128.695
50328-2,MDA-MB-157,,,200866,IL-2,69408,100,ng/ml,90,minute,pSTAT1,52.861
50328-2,MDA-MB-157,,,200866,IL-2,69483,1,ng/ml,10,minute,pSTAT3,99.604
50328-2,MDA-MB-157,,,200866,IL-2,69451,100,ng/ml,10,minute,pSTAT3,104.400
50328-2,MDA-MB-157,,,200866,IL-2,69216,1,ng/ml,30,minute,pSTAT3,103.938
50328-2,MDA-MB-157,,,200866,IL-2,69539,100,ng/ml,30,minute,pSTAT3,101.059
50328-2,MDA-MB-157,,,200866,IL-2,69479,1,ng/ml,90,minute,pSTAT3,99.586
50328-2,MDA-MB-157,,,200866,IL-2,69515,100,ng/ml,90,minute,pSTAT3,105.276
50329-2,MDA-MB-175-VII,,,200866,IL-2,71876,1,ng/ml,10,minute,NF-kB,0.754
50329-2,MDA-MB-175-VII,,,200866,IL-2,72039,100,ng/ml,10,minute,NF-kB,0.756
50329-2,MDA-MB-175-VII,,,200866,IL-2,71868,1,ng/ml,30,minute,NF-kB,0.778
50329-2,MDA-MB-175-VII,,,200866,IL-2,72159,100,ng/ml,30,minute,NF-kB,0.789
50329-2,MDA-MB-175-VII,,,200866,IL-2,71896,1,ng/ml,90,minute,NF-kB,0.781
50329-2,MDA-MB-175-VII,,,200866,IL-2,72163,100,ng/ml,90,minute,NF-kB,0.763
50329-2,MDA-MB-175-VII,,,200866,IL-2,72175,1,ng/ml,10,minute,pErk,1642.314
50329-2,MDA-MB-175-VII,,,200866,IL-2,71880,100,ng/ml,10,minute,pErk,1504.811
50329-2,MDA-MB-175-VII,,,200866,IL-2,72139,1,ng/ml,30,minute,pErk,1545.424
50329-2,MDA-MB-175-VII,,,200866,IL-2,72203,100,ng/ml,30,minute,pErk,1449.072
50329-2,MDA-MB-175-VII,,,200866,IL-2,71935,1,ng/ml,90,minute,pErk,1525.688
50329-2,MDA-MB-175-VII,,,200866,IL-2,72111,100,ng/ml,90,minute,pErk,1499.762
50329-2,MDA-MB-175-VII,,,200866,IL-2,71692,1,ng/ml,10,minute,pSTAT1,194.301
50329-2,MDA-MB-175-VII,,,200866,IL-2,71492,100,ng/ml,10,minute,pSTAT1,89.063
50329-2,MDA-MB-175-VII,,,200866,IL-2,71747,1,ng/ml,30,minute,pSTAT1,120.133
50329-2,MDA-MB-175-VII,,,200866,IL-2,71847,100,ng/ml,30,minute,pSTAT1,123.637
50329-2,MDA-MB-175-VII,,,200866,IL-2,71859,1,ng/ml,90,minute,pSTAT1,153.474
50329-2,MDA-MB-175-VII,,,200866,IL-2,71743,100,ng/ml,90,minute,pSTAT1,122.036
50329-2,MDA-MB-175-VII,,,200866,IL-2,71803,1,ng/ml,10,minute,pSTAT3,126.909
50329-2,MDA-MB-175-VII,,,200866,IL-2,71676,100,ng/ml,10,minute,pSTAT3,128.712
50329-2,MDA-MB-175-VII,,,200866,IL-2,71568,1,ng/ml,30,minute,pSTAT3,112.137
50329-2,MDA-MB-175-VII,,,200866,IL-2,71763,100,ng/ml,30,minute,pSTAT3,125.339
50329-2,MDA-MB-175-VII,,,200866,IL-2,71604,1,ng/ml,90,minute,pSTAT3,136.171
