Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,47.45,11.9,-0.6261
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,49.15,11.9,-0.5580
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,50.86,11.9,-0.6321
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,52.56,11.9,-0.6322
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,54.25,11.9,-0.3925
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,55.97,11.9,-0.7249
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,57.67,11.9,-0.6773
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,59.37,11.9,-0.5782
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,61.08,11.9,-0.6769
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,62.78,11.9,-0.2071
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,64.49,11.9,-0.6015
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,66.19,11.9,-0.8261
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,67.89,11.9,-0.3583
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,69.60,11.9,-0.6352
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,71.30,11.9,1.7375
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,73.49,11.9,1.7089
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,76.90,11.9,-0.7535
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,80.31,11.9,-0.9972
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,85.43,11.9,-0.9964
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,85.43,12.0,-0.9933
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.017783,89.69,11.9,-1.0000
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,15.08,11.9,-0.1521
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,16.79,11.9,-0.2144
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,18.49,11.9,-0.3009
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,20.19,11.9,-0.3766
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,21.90,11.9,-0.3481
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,23.60,11.9,-0.4270
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,25.30,11.9,-0.4515
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,27.00,11.9,-0.4895
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,28.71,11.9,-0.4768
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,30.41,11.9,-0.4224
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,32.11,11.9,-0.4515
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,33.82,11.9,-0.4723
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,35.52,11.9,-0.4958
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,37.23,11.9,-0.4334
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,38.93,11.9,-0.3582
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,40.63,11.9,-0.3548
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,42.33,11.9,-0.4954
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,44.03,11.9,-0.4182
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,45.74,11.9,-0.3838
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,47.45,11.9,-0.3169
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,49.15,11.9,-0.1952
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,50.86,11.9,-0.3232
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,52.56,11.9,-0.3334
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,54.25,11.9,0.0535
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,55.97,11.9,-0.1251
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,57.67,11.9,-0.3175
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,59.37,11.9,-0.1627
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,61.08,11.9,-0.4296
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,62.78,11.9,-0.3011
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,64.49,11.9,-0.4104
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,66.19,11.9,-0.2940
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,67.89,11.9,-0.4913
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,69.60,11.9,-0.4784
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,71.30,11.9,-0.4530
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,73.49,11.9,0.0696
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,76.90,11.9,0.5720
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,80.31,11.9,-0.0343
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,85.43,11.9,-0.7596
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,85.43,12.0,-0.4702
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.031623,89.69,11.9,-0.9732
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,15.08,11.9,-0.4937
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,16.79,11.9,-0.5032
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,18.49,11.9,-0.5089
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,20.19,11.9,-0.5899
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,21.90,11.9,-0.5965
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,23.60,11.9,-0.6442
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,25.30,11.9,-0.6624
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,27.00,11.9,-0.6171
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,28.71,11.9,-0.5787
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,30.41,11.9,-0.6023
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,32.11,11.9,-0.5369
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,33.82,11.9,-0.5753
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,35.52,11.9,-0.5221
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,37.23,11.9,-0.4981
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,38.93,11.9,-0.5351
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,40.63,11.9,-0.5071
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,42.33,11.9,-0.5485
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,44.03,11.9,-0.5187
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,45.74,11.9,-0.5327
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,47.45,11.9,-0.6378
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,49.15,11.9,-0.7087
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,50.86,11.9,-0.6471
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,52.56,11.9,-0.7607
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,54.25,11.9,-0.5929
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,55.97,11.9,-0.6141
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,57.67,11.9,-0.7476
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,59.37,11.9,-0.5953
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,61.08,11.9,-0.3454
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,62.78,11.9,-0.4796
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,64.49,11.9,-0.0311
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,66.19,11.9,-0.7149
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,67.89,11.9,-0.3387
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,69.60,11.9,0.8413
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,71.30,11.9,77.5599
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,73.49,11.9,0.0954
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,76.90,11.9,-0.9439
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,80.31,11.9,-0.9954
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,85.43,11.9,-0.9909
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,85.43,12.0,-0.9220
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.1,89.69,11.9,-0.3321
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,15.08,11.9,-0.5512
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,16.79,11.9,-0.6222
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,18.49,11.9,-0.6429
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,20.19,11.9,-0.7188
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,21.90,11.9,-0.7607
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,23.60,11.9,-0.7608
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,25.30,11.9,-0.8322
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,27.00,11.9,-0.8263
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,28.71,11.9,-0.7752
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,30.41,11.9,-0.7382
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,32.11,11.9,-0.6818
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,33.82,11.9,-0.6239
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,35.52,11.9,-0.6623
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,37.23,11.9,-0.5921
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,38.93,11.9,-0.6047
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,40.63,11.9,-0.6378
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,42.33,11.9,-0.6426
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,44.03,11.9,-0.5638
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,45.74,11.9,-0.4381
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,47.45,11.9,-0.5121
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,49.15,11.9,-0.2642
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,50.86,11.9,0.1490
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,52.56,11.9,-0.0939
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,54.25,11.9,0.3878
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,55.97,11.9,-0.2224
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,57.67,11.9,-0.4294
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,59.37,11.9,-0.2489
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,61.08,11.9,-0.4542
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,62.78,11.9,-0.6307
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,64.49,11.9,0.0390
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,66.19,11.9,0.1340
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,67.89,11.9,0.0099
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,69.60,11.9,1.2135
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,71.30,11.9,12.8695
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,73.49,11.9,-0.8372
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,76.90,11.9,-0.9743
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,80.31,11.9,-1.0000
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,85.43,11.9,3.1891
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,85.43,12.0,63.2674
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.31623,89.69,11.9,0.0000
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,15.08,11.9,0.8774
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,16.79,11.9,0.9236
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,18.49,11.9,0.9036
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,20.19,11.9,0.9009
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,21.90,11.9,0.8557
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,23.60,11.9,0.8840
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,25.30,11.9,0.8985
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,27.00,11.9,0.9465
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,28.71,11.9,0.9041
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,30.41,11.9,0.9453
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,32.11,11.9,0.9830
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,33.82,11.9,0.9834
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,35.52,11.9,0.9685
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,37.23,11.9,0.9643
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,38.93,11.9,0.9836
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,40.63,11.9,0.9970
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,42.33,11.9,1.0001
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,44.03,11.9,0.9873
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,45.74,11.9,0.9742
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,47.45,11.9,1.0104
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,49.15,11.9,1.0431
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,50.86,11.9,1.0383
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,52.56,11.9,1.0550
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,54.25,11.9,1.0467
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,55.97,11.9,1.1176
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,57.67,11.9,1.1378
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,59.37,11.9,1.1232
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,61.08,11.9,1.1544
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,62.78,11.9,1.0804
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,64.49,11.9,1.0862
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,66.19,11.9,1.1310
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,67.89,11.9,0.8610
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,69.60,11.9,0.8153
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,71.30,11.9,0.8365
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,73.49,11.9,2.1164
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,76.90,11.9,1.2906
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,80.31,11.9,1.3695
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,85.43,11.9,0.7218
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,85.43,12.0,1.1330
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00021667,89.69,11.9,0.7500
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,15.08,11.9,0.7722
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,16.79,11.9,0.7725
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,18.49,11.9,0.7455
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,20.19,11.9,0.7364
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,21.90,11.9,0.6896
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,23.60,11.9,0.6721
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,25.30,11.9,0.7156
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,27.00,11.9,0.7641
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,28.71,11.9,0.7898
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,30.41,11.9,0.8607
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,32.11,11.9,0.9086
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,33.82,11.9,0.9648
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,35.52,11.9,0.9102
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,37.23,11.9,0.9707
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,38.93,11.9,0.9895
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,40.63,11.9,0.9633
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,42.33,11.9,0.9462
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,44.03,11.9,0.9588
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,45.74,11.9,0.9616
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,47.45,11.9,1.3576
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,49.15,11.9,1.4799
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,50.86,11.9,1.5723
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,52.56,11.9,1.7476
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,54.25,11.9,1.9381
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,55.97,11.9,2.2286
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,57.67,11.9,2.2296
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,59.37,11.9,1.3346
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,61.08,11.9,1.2446
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,62.78,11.9,1.2185
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,64.49,11.9,1.2573
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,66.19,11.9,1.3090
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,67.89,11.9,1.1889
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,69.60,11.9,2.2526
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,71.30,11.9,2.4094
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,73.49,11.9,-0.4258
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,76.90,11.9,-0.6753
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,80.31,11.9,-0.7929
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,85.43,11.9,-0.8246
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,85.43,12.0,-0.7936
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00033333,89.69,11.9,-0.9288
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,15.08,11.9,0.5292
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,16.79,11.9,0.5147
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,18.49,11.9,0.5316
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,20.19,11.9,0.5613
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,21.90,11.9,0.5693
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,23.60,11.9,0.6416
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,25.30,11.9,0.7201
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,27.00,11.9,0.8402
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,28.71,11.9,0.9168
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,30.41,11.9,0.9471
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,32.11,11.9,0.9914
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,33.82,11.9,1.0353
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,35.52,11.9,1.0035
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,37.23,11.9,1.0215
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,38.93,11.9,1.0472
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,40.63,11.9,0.9973
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,42.33,11.9,0.9935
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,44.03,11.9,0.9943
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,45.74,11.9,0.9774
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,47.45,11.9,0.9745
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,49.15,11.9,1.0130
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,50.86,11.9,0.9880
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,52.56,11.9,1.0798
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,54.25,11.9,1.1094
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,55.97,11.9,1.0859
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,57.67,11.9,1.6985
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,59.37,11.9,1.7780
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,61.08,11.9,1.8817
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,62.78,11.9,2.0852
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,64.49,11.9,2.4584
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,66.19,11.9,2.7297
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,67.89,11.9,3.5094
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,69.60,11.9,2.8071
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,71.30,11.9,3.9577
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,73.49,11.9,3.1939
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,76.90,11.9,2.4916
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,80.31,11.9,1.9582
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,85.43,11.9,0.6990
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,85.43,12.0,0.7913
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.00066667,89.69,11.9,0.1677
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,15.08,11.9,0.5872
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,16.79,11.9,0.6506
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,18.49,11.9,0.7481
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,20.19,11.9,0.7519
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.001,21.90,11.9,0.7388
