Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50029-3,MCF7,10101-101-1,PD0325901,10,uM,LJP6,3,E01,72,hr,1235,1065,4126,0.2581,-0.0818
50029-3,MCF7,10101-101-1,PD0325901,10,uM,LJP5,1,C01,72,hr,1235,1164,4119,0.2826,-0.0337
50029-3,MCF7,10101-101-1,PD0325901,10,uM,LJP5,2,C01,72,hr,1235,1162,4356,0.2667,-0.0331
50029-3,MCF7,10101-101-1,PD0325901,10,uM,LJP5,3,C01,72,hr,1235,1179,4326,0.2725,-0.0255
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP6,1,O06,72,hr,1235,2466,3974,0.6205,0.5069
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP6,2,O06,72,hr,1235,2286,4070,0.5616,0.4301
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP6,3,O06,72,hr,1235,2645,4126,0.6410,0.5489
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP5,1,O06,72,hr,1235,2211,4119,0.5368,0.3980
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP5,2,O06,72,hr,1235,2210,4356,0.5073,0.3770
50029-3,MCF7,10108-101-1,Geldanamycin,0.04,uM,LJP5,3,O06,72,hr,1235,2403,4326,0.5554,0.4448
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP6,1,O05,72,hr,1235,1491,3974,0.3752,0.1180
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP6,2,O05,72,hr,1235,1571,4070,0.3860,0.1499
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP6,3,O05,72,hr,1235,1555,4126,0.3769,0.1414
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP5,1,O05,72,hr,1235,1399,4119,0.3396,0.0742
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP5,2,O05,72,hr,1235,1596,4356,0.3664,0.1513
50029-3,MCF7,10108-101-1,Geldanamycin,0.12,uM,LJP5,3,O05,72,hr,1235,1686,4326,0.3897,0.1877
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP6,1,O04,72,hr,1235,1344,3974,0.3382,0.0513
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP6,2,O04,72,hr,1235,1233,4070,0.3029,-0.0011
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP6,3,O04,72,hr,1235,1386,4126,0.3359,0.0684
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP5,1,O04,72,hr,1235,1301,4119,0.3158,0.0302
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP5,2,O04,72,hr,1235,1399,4356,0.3212,0.0708
50029-3,MCF7,10108-101-1,Geldanamycin,0.37,uM,LJP5,3,O04,72,hr,1235,1486,4326,0.3435,0.1076
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP6,1,O03,72,hr,1235,1293,3974,0.3254,0.0274
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP6,2,O03,72,hr,1235,1517,4070,0.3727,0.1268
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP6,3,O03,72,hr,1235,1546,4126,0.3747,0.1376
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP5,1,O03,72,hr,1235,1393,4119,0.3382,0.0716
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP5,2,O03,72,hr,1235,1397,4356,0.3207,0.0700
50029-3,MCF7,10108-101-1,Geldanamycin,1.11,uM,LJP5,3,O03,72,hr,1235,1323,4326,0.3058,0.0386
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP6,1,O02,72,hr,1235,1129,3974,0.2841,-0.0520
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP6,2,O02,72,hr,1235,1309,4070,0.3216,0.0342
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP6,3,O02,72,hr,1235,1288,4126,0.3121,0.0243
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP5,1,O02,72,hr,1235,1324,4119,0.3214,0.0407
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP5,2,O02,72,hr,1235,1248,4356,0.2865,0.0056
50029-3,MCF7,10108-101-1,Geldanamycin,3.33,uM,LJP5,3,O02,72,hr,1235,1321,4326,0.3053,0.0378
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP6,1,O01,72,hr,1235,479,3974,0.1205,-0.4300
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP6,2,O01,72,hr,1235,608,4070,0.1494,-0.3378
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP6,3,O01,72,hr,1235,571,4126,0.1384,-0.3583
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP5,1,O01,72,hr,1235,544,4119,0.1321,-0.3763
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP5,2,O01,72,hr,1235,483,4356,0.1109,-0.4034
50029-3,MCF7,10108-101-1,Geldanamycin,10,uM,LJP5,3,O01,72,hr,1235,550,4326,0.1271,-0.3608
50029-3,MCF7,10109-101-1,YM 201636,0.04,uM,LJP5,1,N12,72,hr,1235,4151,4119,1.0077,1.0089
50029-3,MCF7,10109-101-1,YM 201636,0.04,uM,LJP5,2,N12,72,hr,1235,4695,4356,1.0778,1.0841
50029-3,MCF7,10109-101-1,YM 201636,0.04,uM,LJP5,3,N12,72,hr,1235,4919,4326,1.1370,1.1471
50029-3,MCF7,10109-101-1,YM 201636,0.12,uM,LJP5,1,N11,72,hr,1235,3951,4119,0.9592,0.9526
50029-3,MCF7,10109-101-1,YM 201636,0.12,uM,LJP5,2,N11,72,hr,1235,4409,4356,1.0121,1.0133
50029-3,MCF7,10109-101-1,YM 201636,0.12,uM,LJP5,3,N11,72,hr,1235,4404,4326,1.0179,1.0198
50029-3,MCF7,10109-101-1,YM 201636,0.37,uM,LJP5,1,N10,72,hr,1235,3840,4119,0.9322,0.9208
50029-3,MCF7,10109-101-1,YM 201636,0.37,uM,LJP5,2,N10,72,hr,1235,4144,4356,0.9513,0.9458
50029-3,MCF7,10109-101-1,YM 201636,0.37,uM,LJP5,3,N10,72,hr,1235,3660,4326,0.8460,0.8233
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,1,N09,72,hr,1235,2827,4119,0.6863,0.6104
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,2,N09,72,hr,1235,2965,4356,0.6806,0.6186
50029-3,MCF7,10109-101-1,YM 201636,1.11,uM,LJP5,3,N09,72,hr,1235,3047,4326,0.7043,0.6475
50029-3,MCF7,10109-101-1,YM 201636,3.33,uM,LJP5,1,N08,72,hr,1235,2231,4119,0.5416,0.4052
50029-3,MCF7,10109-101-1,YM 201636,3.33,uM,LJP5,2,N08,72,hr,1235,2212,4356,0.5078,0.3777
50029-3,MCF7,10109-101-1,YM 201636,3.33,uM,LJP5,3,N08,72,hr,1235,2425,4326,0.5605,0.4521
50029-3,MCF7,10109-101-1,YM 201636,10,uM,LJP5,1,N07,72,hr,1235,1799,4119,0.4367,0.2415
50029-3,MCF7,10109-101-1,YM 201636,10,uM,LJP5,2,N07,72,hr,1235,1882,4356,0.4320,0.2605
50029-3,MCF7,10109-101-1,YM 201636,10,uM,LJP5,3,N07,72,hr,1235,1746,4326,0.4036,0.2108
50029-3,MCF7,10111-101-1,TWS119,0.04,uM,LJP5,1,M06,72,hr,1235,4325,4119,1.0500,1.0569
50029-3,MCF7,10111-101-1,TWS119,0.04,uM,LJP5,2,M06,72,hr,1235,4782,4356,1.0977,1.1052
50029-3,MCF7,10111-101-1,TWS119,0.04,uM,LJP5,3,M06,72,hr,1235,5168,4326,1.1945,1.2066
50029-3,MCF7,10111-101-1,TWS119,0.12,uM,LJP5,1,M05,72,hr,1235,4549,4119,1.1043,1.1176
50029-3,MCF7,10111-101-1,TWS119,0.12,uM,LJP5,2,M05,72,hr,1235,4181,4356,0.9598,0.9553
50029-3,MCF7,10111-101-1,TWS119,0.12,uM,LJP5,3,M05,72,hr,1235,3803,4326,0.8790,0.8623
50029-3,MCF7,10111-101-1,TWS119,0.37,uM,LJP5,1,M04,72,hr,1235,4256,4119,1.0332,1.0380
50029-3,MCF7,10111-101-1,TWS119,0.37,uM,LJP5,2,M04,72,hr,1235,4061,4356,0.9322,0.9243
50029-3,MCF7,10111-101-1,TWS119,0.37,uM,LJP5,3,M04,72,hr,1235,3761,4326,0.8693,0.8509
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,1,M03,72,hr,1235,3820,4119,0.9274,0.9151
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,2,M03,72,hr,1235,4252,4356,0.9761,0.9735
50029-3,MCF7,10111-101-1,TWS119,1.11,uM,LJP5,3,M03,72,hr,1235,3550,4326,0.8205,0.7928
50029-3,MCF7,10111-101-1,TWS119,3.33,uM,LJP5,1,M02,72,hr,1235,2621,4119,0.6363,0.5418
50029-3,MCF7,10111-101-1,TWS119,3.33,uM,LJP5,2,M02,72,hr,1235,2678,4356,0.6147,0.5304
50029-3,MCF7,10111-101-1,TWS119,3.33,uM,LJP5,3,M02,72,hr,1235,2596,4326,0.6000,0.5078
50029-3,MCF7,10111-101-1,TWS119,10,uM,LJP5,1,M01,72,hr,1235,747,4119,0.1814,-0.2514
50029-3,MCF7,10111-101-1,TWS119,10,uM,LJP5,2,M01,72,hr,1235,636,4356,0.1460,-0.3059
50029-3,MCF7,10111-101-1,TWS119,10,uM,LJP5,3,M01,72,hr,1235,811,4326,0.1875,-0.2077
50029-3,MCF7,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,1235,2562,4119,0.6220,0.5217
50029-3,MCF7,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,1235,2713,4356,0.6228,0.5414
50029-3,MCF7,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,1235,2532,4326,0.5852,0.4872
50029-3,MCF7,10112-101-1,PF477736,0.12,uM,LJP5,1,J23,72,hr,1235,1909,4119,0.4634,0.2847
50029-3,MCF7,10112-101-1,PF477736,0.12,uM,LJP5,2,J23,72,hr,1235,2379,4356,0.5461,0.4339
50029-3,MCF7,10112-101-1,PF477736,0.12,uM,LJP5,3,J23,72,hr,1235,2193,4326,0.5069,0.3735
50029-3,MCF7,10112-101-1,PF477736,0.37,uM,LJP5,1,J22,72,hr,1235,1935,4119,0.4698,0.2947
50029-3,MCF7,10112-101-1,PF477736,0.37,uM,LJP5,2,J22,72,hr,1235,2020,4356,0.4637,0.3106
50029-3,MCF7,10112-101-1,PF477736,0.37,uM,LJP5,3,J22,72,hr,1235,2156,4326,0.4983,0.3607
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,1,J21,72,hr,1235,1657,4119,0.4023,0.1841
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,2,J21,72,hr,1235,1801,4356,0.4134,0.2304
50029-3,MCF7,10112-101-1,PF477736,1.11,uM,LJP5,3,J21,72,hr,1235,1848,4326,0.4271,0.2495
50029-3,MCF7,10112-101-1,PF477736,3.33,uM,LJP5,1,J20,72,hr,1235,1584,4119,0.3845,0.1538
50029-3,MCF7,10112-101-1,PF477736,3.33,uM,LJP5,2,J20,72,hr,1235,1700,4356,0.3902,0.1920
50029-3,MCF7,10112-101-1,PF477736,3.33,uM,LJP5,3,J20,72,hr,1235,1738,4326,0.4017,0.2078
50029-3,MCF7,10112-101-1,PF477736,10,uM,LJP5,1,J19,72,hr,1235,1371,4119,0.3328,0.0618
50029-3,MCF7,10112-101-1,PF477736,10,uM,LJP5,2,J19,72,hr,1235,1388,4356,0.3186,0.0662
50029-3,MCF7,10112-101-1,PF477736,10,uM,LJP5,3,J19,72,hr,1235,1615,4326,0.3733,0.1597
50029-3,MCF7,10115-102-1,LDN-193189,0.04,uM,LJP5,1,G06,72,hr,1235,4265,4119,1.0354,1.0404
50029-3,MCF7,10115-102-1,LDN-193189,0.04,uM,LJP5,2,G06,72,hr,1235,4679,4356,1.0741,1.0802
50029-3,MCF7,10115-102-1,LDN-193189,0.04,uM,LJP5,3,G06,72,hr,1235,5439,4326,1.2572,1.2698
50029-3,MCF7,10115-102-1,LDN-193189,0.12,uM,LJP5,1,G05,72,hr,1235,4187,4119,1.0165,1.0189
50029-3,MCF7,10115-102-1,LDN-193189,0.12,uM,LJP5,2,G05,72,hr,1235,4517,4356,1.0369,1.0403
50029-3,MCF7,10115-102-1,LDN-193189,0.12,uM,LJP5,3,G05,72,hr,1235,4091,4326,0.9456,0.9391
50029-3,MCF7,10115-102-1,LDN-193189,0.37,uM,LJP5,1,G04,72,hr,1235,4455,4119,1.0815,1.0923
50029-3,MCF7,10115-102-1,LDN-193189,0.37,uM,LJP5,2,G04,72,hr,1235,4850,4356,1.1133,1.1217
50029-3,MCF7,10115-102-1,LDN-193189,0.37,uM,LJP5,3,G04,72,hr,1235,4587,4326,1.0602,1.0657
50029-3,MCF7,10115-102-1,LDN-193189,1.11,uM,LJP5,1,G03,72,hr,1235,3960,4119,0.9614,0.9551
50029-3,MCF7,10115-102-1,LDN-193189,1.11,uM,LJP5,2,G03,72,hr,1235,4102,4356,0.9416,0.9349
50029-3,MCF7,10115-102-1,LDN-193189,1.11,uM,LJP5,3,G03,72,hr,1235,3525,4326,0.8148,0.7858
50029-3,MCF7,10115-102-1,LDN-193189,3.33,uM,LJP5,1,G02,72,hr,1235,2105,4119,0.5110,0.3590
50029-3,MCF7,10115-102-1,LDN-193189,3.33,uM,LJP5,2,G02,72,hr,1235,2402,4356,0.5514,0.4415
50029-3,MCF7,10115-102-1,LDN-193189,3.33,uM,LJP5,3,G02,72,hr,1235,2066,4326,0.4775,0.3290
50029-3,MCF7,10115-102-1,LDN-193189,10,uM,LJP5,1,G01,72,hr,1235,639,4119,0.1551,-0.3158
50029-3,MCF7,10115-102-1,LDN-193189,10,uM,LJP5,2,G01,72,hr,1235,557,4356,0.1279,-0.3548
50029-3,MCF7,10115-102-1,LDN-193189,10,uM,LJP5,3,G01,72,hr,1235,523,4326,0.1209,-0.3783
50029-3,MCF7,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,1235,3116,4119,0.7565,0.7032
50029-3,MCF7,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,1235,3269,4356,0.7504,0.7078
50029-3,MCF7,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,1235,3145,4326,0.7269,0.6766
50029-3,MCF7,10116-101-1,PF431396,0.12,uM,LJP5,1,E11,72,hr,1235,2205,4119,0.5353,0.3958
50029-3,MCF7,10116-101-1,PF431396,0.12,uM,LJP5,2,E11,72,hr,1235,2229,4356,0.5117,0.3835
50029-3,MCF7,10116-101-1,PF431396,0.12,uM,LJP5,3,E11,72,hr,1235,2118,4326,0.4896,0.3473
50029-3,MCF7,10116-101-1,PF431396,0.37,uM,LJP5,1,E10,72,hr,1235,1611,4119,0.3911,0.1651
50029-3,MCF7,10116-101-1,PF431396,0.37,uM,LJP5,2,E10,72,hr,1235,1676,4356,0.3847,0.1827
50029-3,MCF7,10116-101-1,PF431396,0.37,uM,LJP5,3,E10,72,hr,1235,1609,4326,0.3719,0.1573
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,1,E09,72,hr,1235,1404,4119,0.3408,0.0764
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,2,E09,72,hr,1235,1485,4356,0.3409,0.1065
50029-3,MCF7,10116-101-1,PF431396,1.11,uM,LJP5,3,E09,72,hr,1235,1421,4326,0.3285,0.0805
50029-3,MCF7,10116-101-1,PF431396,3.33,uM,LJP5,1,E08,72,hr,1235,1251,4119,0.3037,0.0073
50029-3,MCF7,10116-101-1,PF431396,3.33,uM,LJP5,2,E08,72,hr,1235,1159,4356,0.2661,-0.0345
50029-3,MCF7,10116-101-1,PF431396,3.33,uM,LJP5,3,E08,72,hr,1235,1235,4326,0.2855,-0.0002
50029-3,MCF7,10116-101-1,PF431396,10,uM,LJP5,1,E07,72,hr,1235,800,4119,0.1942,-0.2213
50029-3,MCF7,10116-101-1,PF431396,10,uM,LJP5,2,E07,72,hr,1235,701,4356,0.1609,-0.2678
50029-3,MCF7,10116-101-1,PF431396,10,uM,LJP5,3,E07,72,hr,1235,743,4326,0.1717,-0.2451
50029-3,MCF7,10117-101-1,Celastrol,0.04,uM,LJP6,1,G12,72,hr,1235,4491,3974,1.1301,1.1505
50029-3,MCF7,10117-101-1,Celastrol,0.04,uM,LJP6,2,G12,72,hr,1235,4566,4070,1.1218,1.1382
50029-3,MCF7,10117-101-1,Celastrol,0.04,uM,LJP6,3,G12,72,hr,1235,4427,4126,1.0729,1.0825
50029-3,MCF7,10117-101-1,Celastrol,0.12,uM,LJP6,1,G11,72,hr,1235,3911,3974,0.9841,0.9811
50029-3,MCF7,10117-101-1,Celastrol,0.12,uM,LJP6,2,G11,72,hr,1235,4030,4070,0.9901,0.9885
50029-3,MCF7,10117-101-1,Celastrol,0.12,uM,LJP6,3,G11,72,hr,1235,4054,4126,0.9825,0.9798
50029-3,MCF7,10117-101-1,Celastrol,0.37,uM,LJP6,1,G10,72,hr,1235,1982,3974,0.4987,0.3237
50029-3,MCF7,10117-101-1,Celastrol,0.37,uM,LJP6,2,G10,72,hr,1235,1944,4070,0.4776,0.3016
50029-3,MCF7,10117-101-1,Celastrol,0.37,uM,LJP6,3,G10,72,hr,1235,2217,4126,0.5373,0.3995
50029-3,MCF7,10117-101-1,Celastrol,1.11,uM,LJP6,1,G09,72,hr,1235,1285,3974,0.3233,0.0236
50029-3,MCF7,10117-101-1,Celastrol,1.11,uM,LJP6,2,G09,72,hr,1235,1263,4070,0.3103,0.0129
50029-3,MCF7,10117-101-1,Celastrol,1.11,uM,LJP6,3,G09,72,hr,1235,1392,4126,0.3373,0.0710
50029-3,MCF7,10117-101-1,Celastrol,3.33,uM,LJP6,1,G08,72,hr,1235,861,3974,0.2167,-0.1928
50029-3,MCF7,10117-101-1,Celastrol,3.33,uM,LJP6,2,G08,72,hr,1235,752,4070,0.1848,-0.2507
50029-3,MCF7,10117-101-1,Celastrol,3.33,uM,LJP6,3,G08,72,hr,1235,879,4126,0.2130,-0.1777
50029-3,MCF7,10117-101-1,Celastrol,10,uM,LJP6,1,G07,72,hr,1235,1018,3974,0.2562,-0.1085
50029-3,MCF7,10117-101-1,Celastrol,10,uM,LJP6,2,G07,72,hr,1235,978,4070,0.2403,-0.1270
50029-3,MCF7,10117-101-1,Celastrol,10,uM,LJP6,3,G07,72,hr,1235,1157,4126,0.2804,-0.0370
50029-3,MCF7,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,1235,4760,4119,1.1556,1.1736
50029-3,MCF7,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,1235,4653,4356,1.0681,1.0738
50029-3,MCF7,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,1235,5229,4326,1.2086,1.2209
50029-3,MCF7,10119-101-1,SU11274,0.12,uM,LJP5,1,J11,72,hr,1235,4847,4119,1.1767,1.1963
50029-3,MCF7,10119-101-1,SU11274,0.12,uM,LJP5,2,J11,72,hr,1235,4711,4356,1.0814,1.0880
50029-3,MCF7,10119-101-1,SU11274,0.12,uM,LJP5,3,J11,72,hr,1235,4796,4326,1.1085,1.1173
50029-3,MCF7,10119-101-1,SU11274,0.37,uM,LJP5,1,J10,72,hr,1235,4510,4119,1.0949,1.1071
50029-3,MCF7,10119-101-1,SU11274,0.37,uM,LJP5,2,J10,72,hr,1235,4606,4356,1.0573,1.0623
50029-3,MCF7,10119-101-1,SU11274,0.37,uM,LJP5,3,J10,72,hr,1235,4675,4326,1.0806,1.0876
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,1,J09,72,hr,1235,3773,4119,0.9160,0.9015
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,2,J09,72,hr,1235,3954,4356,0.9077,0.8962
50029-3,MCF7,10119-101-1,SU11274,1.11,uM,LJP5,3,J09,72,hr,1235,3963,4326,0.9160,0.9053
50029-3,MCF7,10119-101-1,SU11274,3.33,uM,LJP5,1,J08,72,hr,1235,2708,4119,0.6574,0.5710
50029-3,MCF7,10119-101-1,SU11274,3.33,uM,LJP5,2,J08,72,hr,1235,3400,4356,0.7805,0.7451
50029-3,MCF7,10119-101-1,SU11274,3.33,uM,LJP5,3,J08,72,hr,1235,3328,4326,0.7692,0.7299
50029-3,MCF7,10119-101-1,SU11274,10,uM,LJP5,1,J07,72,hr,1235,1521,4119,0.3693,0.1272
50029-3,MCF7,10119-101-1,SU11274,10,uM,LJP5,2,J07,72,hr,1235,1587,4356,0.3643,0.1477
50029-3,MCF7,10119-101-1,SU11274,10,uM,LJP5,3,J07,72,hr,1235,1620,4326,0.3744,0.1617
50029-3,MCF7,10120-102-1,Canertinib,0.04,uM,LJP6,1,H12,72,hr,1235,3789,3974,0.9534,0.9442
50029-3,MCF7,10120-102-1,Canertinib,0.04,uM,LJP6,2,H12,72,hr,1235,4091,4070,1.0051,1.0059
50029-3,MCF7,10120-102-1,Canertinib,0.04,uM,LJP6,3,H12,72,hr,1235,4263,4126,1.0331,1.0378
50029-3,MCF7,10120-102-1,Canertinib,0.12,uM,LJP6,1,H11,72,hr,1235,3428,3974,0.8626,0.8321
50029-3,MCF7,10120-102-1,Canertinib,0.12,uM,LJP6,2,H11,72,hr,1235,3570,4070,0.8771,0.8532
50029-3,MCF7,10120-102-1,Canertinib,0.12,uM,LJP6,3,H11,72,hr,1235,3719,4126,0.9013,0.8840
50029-3,MCF7,10120-102-1,Canertinib,0.37,uM,LJP6,1,H10,72,hr,1235,3190,3974,0.8027,0.7555
50029-3,MCF7,10120-102-1,Canertinib,0.37,uM,LJP6,2,H10,72,hr,1235,2992,4070,0.7351,0.6723
50029-3,MCF7,10120-102-1,Canertinib,0.37,uM,LJP6,3,H10,72,hr,1235,3401,4126,0.8242,0.7897
50029-3,MCF7,10120-102-1,Canertinib,1.11,uM,LJP6,1,H09,72,hr,1235,2559,3974,0.6439,0.5404
50029-3,MCF7,10120-102-1,Canertinib,1.11,uM,LJP6,2,H09,72,hr,1235,3007,4070,0.7388,0.6772
50029-3,MCF7,10120-102-1,Canertinib,1.11,uM,LJP6,3,H09,72,hr,1235,2796,4126,0.6776,0.5991
50029-3,MCF7,10120-102-1,Canertinib,3.33,uM,LJP6,1,H08,72,hr,1235,2075,3974,0.5221,0.3602
50029-3,MCF7,10120-102-1,Canertinib,3.33,uM,LJP6,2,H08,72,hr,1235,1899,4070,0.4665,0.2840
50029-3,MCF7,10120-102-1,Canertinib,3.33,uM,LJP6,3,H08,72,hr,1235,2271,4126,0.5504,0.4190
50029-3,MCF7,10120-102-1,Canertinib,10,uM,LJP6,1,H07,72,hr,1235,418,3974,0.1052,-0.4742
50029-3,MCF7,10120-102-1,Canertinib,10,uM,LJP6,2,H07,72,hr,1235,419,4070,0.1029,-0.4667
50029-3,MCF7,10120-102-1,Canertinib,10,uM,LJP6,3,H07,72,hr,1235,454,4126,0.1100,-0.4375
50029-3,MCF7,10122-101-1,NVP-AEW541,0.04,uM,LJP5,1,E18,72,hr,1235,4282,4119,1.0395,1.0451
50029-3,MCF7,10122-101-1,NVP-AEW541,0.04,uM,LJP5,2,E18,72,hr,1235,4278,4356,0.9820,0.9802
50029-3,MCF7,10122-101-1,NVP-AEW541,0.04,uM,LJP5,3,E18,72,hr,1235,4142,4326,0.9574,0.9524
50029-3,MCF7,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,1235,4065,4119,0.9868,0.9848
50029-3,MCF7,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,1235,3504,4356,0.8044,0.7743
50029-3,MCF7,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,1235,3963,4326,0.9160,0.9053
50029-3,MCF7,10122-101-1,NVP-AEW541,0.37,uM,LJP5,1,E16,72,hr,1235,2588,4119,0.6283,0.5306
50029-3,MCF7,10122-101-1,NVP-AEW541,0.37,uM,LJP5,2,E16,72,hr,1235,2469,4356,0.5668,0.4635
50029-3,MCF7,10122-101-1,NVP-AEW541,0.37,uM,LJP5,3,E16,72,hr,1235,2572,4326,0.5945,0.5001
50029-3,MCF7,10122-101-1,NVP-AEW541,1.11,uM,LJP5,1,E15,72,hr,1235,2054,4119,0.4986,0.3399
50029-3,MCF7,10122-101-1,NVP-AEW541,1.11,uM,LJP5,2,E15,72,hr,1235,2243,4356,0.5149,0.3883
50029-3,MCF7,10122-101-1,NVP-AEW541,1.11,uM,LJP5,3,E15,72,hr,1235,2172,4326,0.5020,0.3662
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,1,E14,72,hr,1235,2326,4119,0.5647,0.4394
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,2,E14,72,hr,1235,2121,4356,0.4869,0.3462
50029-3,MCF7,10122-101-1,NVP-AEW541,3.33,uM,LJP5,3,E14,72,hr,1235,2190,4326,0.5062,0.3725
50029-3,MCF7,10122-101-1,NVP-AEW541,10,uM,LJP5,1,E13,72,hr,1235,1143,4119,0.2775,-0.0438
50029-3,MCF7,10122-101-1,NVP-AEW541,10,uM,LJP5,2,E13,72,hr,1235,1107,4356,0.2541,-0.0586
50029-3,MCF7,10122-101-1,NVP-AEW541,10,uM,LJP5,3,E13,72,hr,1235,894,4326,0.2066,-0.1638
50029-3,MCF7,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,1235,4732,4119,1.1488,1.1662
50029-3,MCF7,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,1235,4160,4356,0.9549,0.9499
50029-3,MCF7,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,1235,4563,4326,1.0547,1.0598
50029-3,MCF7,10125-101-1,PHA-665752,0.12,uM,LJP5,1,F17,72,hr,1235,5000,4119,1.2138,1.2360
50029-3,MCF7,10125-101-1,PHA-665752,0.12,uM,LJP5,2,F17,72,hr,1235,4495,4356,1.0318,1.0348
50029-3,MCF7,10125-101-1,PHA-665752,0.12,uM,LJP5,3,F17,72,hr,1235,4783,4326,1.1055,1.1141
50029-3,MCF7,10125-101-1,PHA-665752,0.37,uM,LJP5,1,F16,72,hr,1235,4459,4119,1.0825,1.0934
50029-3,MCF7,10125-101-1,PHA-665752,0.37,uM,LJP5,2,F16,72,hr,1235,4669,4356,1.0718,1.0777
50029-3,MCF7,10125-101-1,PHA-665752,0.37,uM,LJP5,3,F16,72,hr,1235,4595,4326,1.0621,1.0677
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,1,F15,72,hr,1235,4249,4119,1.0315,1.0360
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,2,F15,72,hr,1235,4227,4356,0.9703,0.9671
50029-3,MCF7,10125-101-1,PHA-665752,1.11,uM,LJP5,3,F15,72,hr,1235,4180,4326,0.9662,0.9623
50029-3,MCF7,10125-101-1,PHA-665752,3.33,uM,LJP5,1,F14,72,hr,1235,3555,4119,0.8630,0.8374
