Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Time Interval (hr),Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,70.65,11.8,0.8595
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,72.62,11.8,0.5736
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,74.59,11.8,0.6100
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,76.56,11.8,0.8351
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,78.53,11.8,0.8063
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,80.50,11.8,0.7830
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,82.47,11.8,0.5925
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,84.44,11.8,0.9460
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,86.41,11.8,1.3107
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,5.6234,88.39,11.8,0.4428
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,14.50,11.8,0.2785
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,16.47,11.8,0.1749
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,18.43,11.8,0.1069
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,20.40,11.8,0.0818
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,22.37,11.8,0.0799
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,24.34,11.8,0.0538
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,26.31,11.8,0.0580
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,28.28,11.8,0.0432
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,30.24,11.8,0.0620
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,32.22,11.8,0.0517
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,34.19,11.8,0.0536
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,36.16,11.8,0.0970
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,38.13,11.8,0.0816
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,40.10,11.8,0.0977
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,42.07,11.8,0.0817
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,44.04,11.8,0.0675
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,46.00,11.8,0.0729
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,47.98,11.8,0.1199
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,49.95,11.8,0.1121
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,51.92,11.8,0.0937
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,53.89,11.8,0.0928
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,56.36,12.8,0.2561
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,58.33,12.8,0.2336
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,60.30,12.8,0.1640
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,62.27,12.8,0.5555
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,64.24,12.8,0.5325
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,66.21,12.8,0.6559
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,68.68,11.8,0.3129
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,70.65,11.8,0.3868
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,72.62,11.8,0.1477
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,74.59,11.8,-0.1752
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,76.56,11.8,-0.1401
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,78.53,11.8,-0.2637
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,80.50,11.8,-0.3199
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,82.47,11.8,-0.2712
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,84.44,11.8,-0.0850
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,86.41,11.8,0.2113
51124-1,MCF 10A-H2B-mCherry,10071-101-2,Palbociclib,10,88.39,11.8,0.2013
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,14.50,11.8,0.6874
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,16.47,11.8,0.6369
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,18.43,11.8,0.6234
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,20.40,11.8,0.6095
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,22.37,11.8,0.6358
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,24.34,11.8,0.6773
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,26.31,11.8,0.7300
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,28.28,11.8,0.7505
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,30.24,11.8,0.8082
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,32.22,11.8,0.8414
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,34.19,11.8,0.8695
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,36.16,11.8,0.8567
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,38.13,11.8,0.9207
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,40.10,11.8,1.0084
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,42.07,11.8,1.0113
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,44.04,11.8,1.0270
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,46.00,11.8,1.0830
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,47.98,11.8,1.2030
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,49.95,11.8,1.3825
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,51.92,11.8,1.6303
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,53.89,11.8,1.8828
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,56.36,12.8,2.2521
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,58.33,12.8,2.4609
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,60.30,12.8,2.3851
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,62.27,12.8,2.5146
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,64.24,12.8,2.6960
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,66.21,12.8,3.0380
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,68.68,11.8,2.7413
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,70.65,11.8,3.2447
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,72.62,11.8,3.2541
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,74.59,11.8,2.9463
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,76.56,11.8,3.1094
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,78.53,11.8,2.9754
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,80.50,11.8,3.3464
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,82.47,11.8,3.0529
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,84.44,11.8,3.6026
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,86.41,11.8,3.6312
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.000043333,88.39,11.8,3.8382
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,14.50,11.8,1.0798
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,16.47,11.8,1.1065
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,18.43,11.8,1.0964
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,20.40,11.8,1.0439
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,22.37,11.8,1.0623
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,24.34,11.8,1.0107
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,26.31,11.8,0.9933
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,28.28,11.8,0.8887
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,30.24,11.8,0.8913
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,32.22,11.8,0.9327
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,34.19,11.8,0.8963
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,36.16,11.8,0.8248
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,38.13,11.8,0.8294
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,40.10,11.8,0.9782
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,42.07,11.8,0.9725
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,44.04,11.8,0.9695
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,46.00,11.8,0.9786
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,47.98,11.8,1.1109
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,49.95,11.8,1.2998
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,51.92,11.8,1.3844
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,53.89,11.8,1.4735
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,56.36,12.8,1.6800
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,58.33,12.8,1.7694
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,60.30,12.8,1.4891
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,62.27,12.8,1.2001
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,64.24,12.8,0.7876
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,66.21,12.8,0.6886
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,68.68,11.8,0.6212
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,70.65,11.8,0.6304
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,72.62,11.8,0.7747
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,74.59,11.8,0.8241
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,76.56,11.8,0.9193
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,78.53,11.8,0.8900
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,80.50,11.8,0.8155
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,82.47,11.8,0.5814
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,84.44,11.8,0.6434
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,86.41,11.8,0.5552
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00013333,88.39,11.8,0.5483
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,14.50,11.8,1.1456
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,16.47,11.8,1.1187
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,18.43,11.8,1.0912
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,20.40,11.8,1.0975
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,22.37,11.8,1.0941
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,24.34,11.8,1.1009
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,26.31,11.8,1.0882
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,28.28,11.8,1.0622
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,30.24,11.8,1.0194
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,32.22,11.8,0.9516
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,34.19,11.8,0.9728
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,36.16,11.8,0.9427
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,38.13,11.8,0.9400
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,40.10,11.8,0.9102
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,42.07,11.8,0.8998
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,44.04,11.8,1.0277
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,46.00,11.8,0.9088
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,47.98,11.8,1.1103
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,49.95,11.8,1.1701
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,51.92,11.8,1.2886
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,53.89,11.8,1.3354
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,56.36,12.8,1.0831
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,58.33,12.8,1.4725
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,60.30,12.8,1.2344
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,62.27,12.8,1.3389
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,64.24,12.8,1.2822
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,66.21,12.8,1.5787
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,68.68,11.8,1.6749
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,70.65,11.8,1.6331
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,72.62,11.8,1.6148
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,74.59,11.8,1.5147
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,76.56,11.8,1.3935
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,78.53,11.8,1.0193
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,80.50,11.8,1.8345
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,82.47,11.8,1.8308
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,84.44,11.8,2.2984
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,86.41,11.8,2.4615
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.0002,88.39,11.8,3.2275
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,14.50,11.8,1.0974
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,16.47,11.8,1.0752
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,18.43,11.8,1.1430
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,20.40,11.8,1.1061
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,22.37,11.8,1.1395
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,24.34,11.8,1.1476
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,26.31,11.8,1.0753
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,28.28,11.8,1.0122
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,30.24,11.8,0.9110
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,32.22,11.8,0.9593
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,34.19,11.8,0.9458
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,36.16,11.8,0.8970
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,38.13,11.8,0.8966
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,40.10,11.8,0.9099
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,42.07,11.8,0.8774
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,44.04,11.8,0.8626
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,46.00,11.8,0.8939
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,47.98,11.8,0.9302
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,49.95,11.8,1.0962
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,51.92,11.8,1.2253
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,53.89,11.8,1.2937
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,56.36,12.8,1.5058
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,58.33,12.8,1.4111
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,60.30,12.8,1.4354
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,62.27,12.8,1.3137
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,64.24,12.8,1.0751
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,66.21,12.8,1.2076
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,68.68,11.8,1.0405
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,70.65,11.8,1.1072
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,72.62,11.8,1.1975
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,74.59,11.8,1.1626
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,76.56,11.8,1.5093
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,78.53,11.8,1.5172
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,80.50,11.8,1.3492
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,82.47,11.8,1.4928
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,84.44,11.8,1.4608
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,86.41,11.8,1.7158
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00033333,88.39,11.8,1.6127
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,14.50,11.8,0.8133
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,16.47,11.8,0.7881
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,18.43,11.8,0.8882
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,20.40,11.8,0.9031
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,22.37,11.8,0.9220
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,24.34,11.8,1.0255
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,26.31,11.8,1.0585
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,28.28,11.8,1.0722
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,30.24,11.8,0.9778
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,32.22,11.8,0.9799
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,34.19,11.8,0.9932
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,36.16,11.8,0.8556
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,38.13,11.8,0.8488
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,40.10,11.8,0.9037
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,42.07,11.8,0.8200
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,44.04,11.8,0.8773
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,46.00,11.8,0.8471
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,47.98,11.8,0.9133
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,49.95,11.8,1.0433
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,51.92,11.8,1.1821
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,53.89,11.8,1.4152
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,56.36,12.8,1.5598
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,58.33,12.8,1.6881
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,60.30,12.8,1.6202
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,62.27,12.8,1.6718
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,64.24,12.8,1.6453
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,66.21,12.8,1.6726
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,68.68,11.8,1.6659
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,70.65,11.8,1.6912
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,72.62,11.8,2.0575
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,74.59,11.8,1.8102
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,76.56,11.8,1.8852
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,78.53,11.8,2.1372
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,80.50,11.8,2.2194
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,82.47,11.8,1.8407
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,84.44,11.8,1.9478
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,86.41,11.8,1.7171
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.00053333,88.39,11.8,1.4611
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,14.50,11.8,0.9351
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,16.47,11.8,0.8686
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,18.43,11.8,0.8604
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,20.40,11.8,0.7855
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,22.37,11.8,0.7266
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,24.34,11.8,0.6663
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,26.31,11.8,0.6391
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,28.28,11.8,0.5500
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,30.24,11.8,0.4637
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,32.22,11.8,0.4374
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,34.19,11.8,0.4380
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,36.16,11.8,0.4160
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,38.13,11.8,0.3528
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,40.10,11.8,0.3778
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,42.07,11.8,0.3626
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,44.04,11.8,0.3842
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,46.00,11.8,0.4203
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,47.98,11.8,0.4952
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,49.95,11.8,0.6748
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,51.92,11.8,0.8082
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,53.89,11.8,1.0783
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,56.36,12.8,1.5424
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,58.33,12.8,1.9386
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,60.30,12.8,2.2622
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,62.27,12.8,2.5684
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,64.24,12.8,3.4708
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,66.21,12.8,4.8560
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,68.68,11.8,3.9338
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,70.65,11.8,5.1132
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,72.62,11.8,5.1866
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,74.59,11.8,4.9523
51124-1,MCF 10A-H2B-mCherry,10102-101-7,Taxol,0.001,76.56,11.8,3.1607
