Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50583-7,MCF 10A,10111-101-1,TWS119,1.11,uM,LJP5,2,M03,72,hr,962,11166,10507,1.0626,1.0355
50583-7,MCF 10A,10111-101-1,TWS119,1.11,uM,LJP5,3,M03,72,hr,962,10791,10315,1.0461,1.0265
50583-7,MCF 10A,10111-101-1,TWS119,3.33,uM,LJP5,1,M02,72,hr,962,9618,10714,0.8977,0.9389
50583-7,MCF 10A,10111-101-1,TWS119,3.33,uM,LJP5,2,M02,72,hr,962,9696,10507,0.9227,0.9539
50583-7,MCF 10A,10111-101-1,TWS119,3.33,uM,LJP5,3,M02,72,hr,962,9712,10315,0.9415,0.9651
50583-7,MCF 10A,10111-101-1,TWS119,10,uM,LJP5,1,M01,72,hr,962,1213,10714,0.1132,0.0689
50583-7,MCF 10A,10111-101-1,TWS119,10,uM,LJP5,2,M01,72,hr,962,1140,10507,0.1085,0.0504
50583-7,MCF 10A,10111-101-1,TWS119,10,uM,LJP5,3,M01,72,hr,962,1389,10315,0.1347,0.1133
50583-7,MCF 10A,10112-101-1,PF477736,0.04,uM,LJP5,1,J24,72,hr,962,9290,10714,0.8671,0.9196
50583-7,MCF 10A,10112-101-1,PF477736,0.04,uM,LJP5,2,J24,72,hr,962,9863,10507,0.9386,0.9636
50583-7,MCF 10A,10112-101-1,PF477736,0.04,uM,LJP5,3,J24,72,hr,962,9938,10315,0.9634,0.9784
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,1,J23,72,hr,962,8404,10714,0.7844,0.8651
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,2,J23,72,hr,962,8959,10507,0.8526,0.9096
50583-7,MCF 10A,10112-101-1,PF477736,0.12,uM,LJP5,3,J23,72,hr,962,8501,10315,0.8241,0.8901
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,1,J22,72,hr,962,6733,10714,0.6284,0.7499
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,2,J22,72,hr,962,7106,10507,0.6763,0.7856
50583-7,MCF 10A,10112-101-1,PF477736,0.37,uM,LJP5,3,J22,72,hr,962,7664,10315,0.7430,0.8337
50583-7,MCF 10A,10112-101-1,PF477736,1.11,uM,LJP5,1,J21,72,hr,962,4946,10714,0.4616,0.6013
50583-7,MCF 10A,10112-101-1,PF477736,1.11,uM,LJP5,2,J21,72,hr,962,4897,10507,0.4660,0.6029
50583-7,MCF 10A,10112-101-1,PF477736,1.11,uM,LJP5,3,J21,72,hr,962,5416,10315,0.5251,0.6568
50583-7,MCF 10A,10112-101-1,PF477736,3.33,uM,LJP5,1,J20,72,hr,962,1905,10714,0.1778,0.2171
50583-7,MCF 10A,10112-101-1,PF477736,3.33,uM,LJP5,2,J20,72,hr,962,1750,10507,0.1665,0.1894
50583-7,MCF 10A,10112-101-1,PF477736,3.33,uM,LJP5,3,J20,72,hr,962,1705,10315,0.1653,0.1820
50583-7,MCF 10A,10112-101-1,PF477736,10,uM,LJP5,1,J19,72,hr,962,830,10714,0.0775,-0.0416
50583-7,MCF 10A,10112-101-1,PF477736,10,uM,LJP5,2,J19,72,hr,962,828,10507,0.0788,-0.0426
50583-7,MCF 10A,10112-101-1,PF477736,10,uM,LJP5,3,J19,72,hr,962,805,10315,0.0780,-0.0508
50583-7,MCF 10A,10115-102-1,LDN-193189,0.04,uM,LJP5,1,G06,72,hr,962,10470,10714,0.9772,0.9868
50583-7,MCF 10A,10115-102-1,LDN-193189,0.04,uM,LJP5,2,G06,72,hr,962,10318,10507,0.9819,0.9895
50583-7,MCF 10A,10115-102-1,LDN-193189,0.04,uM,LJP5,3,G06,72,hr,962,9882,10315,0.9580,0.9751
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,1,G05,72,hr,962,10379,10714,0.9687,0.9818
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,2,G05,72,hr,962,10459,10507,0.9954,0.9973
50583-7,MCF 10A,10115-102-1,LDN-193189,0.12,uM,LJP5,3,G05,72,hr,962,9660,10315,0.9365,0.9620
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,1,G04,72,hr,962,9847,10714,0.9191,0.9521
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,2,G04,72,hr,962,10309,10507,0.9811,0.9890
50583-7,MCF 10A,10115-102-1,LDN-193189,0.37,uM,LJP5,3,G04,72,hr,962,9520,10315,0.9229,0.9537
50583-7,MCF 10A,10115-102-1,LDN-193189,1.11,uM,LJP5,1,G03,72,hr,962,9909,10714,0.9249,0.9556
50583-7,MCF 10A,10115-102-1,LDN-193189,1.11,uM,LJP5,2,G03,72,hr,962,10150,10507,0.9659,0.9800
50583-7,MCF 10A,10115-102-1,LDN-193189,1.11,uM,LJP5,3,G03,72,hr,962,9658,10315,0.9363,0.9619
50583-7,MCF 10A,10115-102-1,LDN-193189,3.33,uM,LJP5,1,G02,72,hr,962,2244,10714,0.2095,0.2758
50583-7,MCF 10A,10115-102-1,LDN-193189,3.33,uM,LJP5,2,G02,72,hr,962,1941,10507,0.1847,0.2257
50583-7,MCF 10A,10115-102-1,LDN-193189,3.33,uM,LJP5,3,G02,72,hr,962,2765,10315,0.2681,0.3613
50583-7,MCF 10A,10115-102-1,LDN-193189,10,uM,LJP5,1,G01,72,hr,962,141,10714,0.0132,-0.4244
50583-7,MCF 10A,10115-102-1,LDN-193189,10,uM,LJP5,2,G01,72,hr,962,89,10507,0.0085,-0.4985
50583-7,MCF 10A,10115-102-1,LDN-193189,10,uM,LJP5,3,G01,72,hr,962,178,10315,0.0173,-0.3892
50583-7,MCF 10A,10116-101-1,PF431396,0.04,uM,LJP5,1,E12,72,hr,962,6572,10714,0.6134,0.7378
50583-7,MCF 10A,10116-101-1,PF431396,0.04,uM,LJP5,2,E12,72,hr,962,6494,10507,0.6180,0.7395
50583-7,MCF 10A,10116-101-1,PF431396,0.04,uM,LJP5,3,E12,72,hr,962,6458,10315,0.6261,0.7442
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,1,E11,72,hr,962,3856,10714,0.3599,0.4907
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,2,E11,72,hr,962,3620,10507,0.3445,0.4684
50583-7,MCF 10A,10116-101-1,PF431396,0.12,uM,LJP5,3,E11,72,hr,962,3761,10315,0.3646,0.4894
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,1,E10,72,hr,962,1729,10714,0.1614,0.1836
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,2,E10,72,hr,962,1543,10507,0.1468,0.1468
50583-7,MCF 10A,10116-101-1,PF431396,0.37,uM,LJP5,3,E10,72,hr,962,1541,10315,0.1494,0.1476
50583-7,MCF 10A,10116-101-1,PF431396,1.11,uM,LJP5,1,E09,72,hr,962,1328,10714,0.1240,0.0971
50583-7,MCF 10A,10116-101-1,PF431396,1.11,uM,LJP5,2,E09,72,hr,962,1225,10507,0.1166,0.0725
50583-7,MCF 10A,10116-101-1,PF431396,1.11,uM,LJP5,3,E09,72,hr,962,1274,10315,0.1235,0.0855
50583-7,MCF 10A,10116-101-1,PF431396,3.33,uM,LJP5,1,E08,72,hr,962,1160,10714,0.1083,0.0553
50583-7,MCF 10A,10116-101-1,PF431396,3.33,uM,LJP5,2,E08,72,hr,962,1052,10507,0.1001,0.0262
50583-7,MCF 10A,10116-101-1,PF431396,3.33,uM,LJP5,3,E08,72,hr,962,1097,10315,0.1064,0.0391
50583-7,MCF 10A,10116-101-1,PF431396,10,uM,LJP5,1,E07,72,hr,962,452,10714,0.0422,-0.1953
50583-7,MCF 10A,10116-101-1,PF431396,10,uM,LJP5,2,E07,72,hr,962,472,10507,0.0449,-0.1866
50583-7,MCF 10A,10116-101-1,PF431396,10,uM,LJP5,3,E07,72,hr,962,315,10315,0.0305,-0.2784
50583-7,MCF 10A,10117-101-1,Celastrol,0.04,uM,LJP6,1,G12,72,hr,962,11391,10693,1.0652,1.0367
50583-7,MCF 10A,10117-101-1,Celastrol,0.04,uM,LJP6,2,G12,72,hr,962,11245,10740,1.0469,1.0265
50583-7,MCF 10A,10117-101-1,Celastrol,0.04,uM,LJP6,3,G12,72,hr,962,11598,10641,1.0899,1.0503
50583-7,MCF 10A,10117-101-1,Celastrol,0.12,uM,LJP6,1,G11,72,hr,962,11011,10693,1.0297,1.0169
50583-7,MCF 10A,10117-101-1,Celastrol,0.12,uM,LJP6,2,G11,72,hr,962,11087,10740,1.0322,1.0183
50583-7,MCF 10A,10117-101-1,Celastrol,0.12,uM,LJP6,3,G11,72,hr,962,11117,10641,1.0447,1.0254
50583-7,MCF 10A,10117-101-1,Celastrol,0.37,uM,LJP6,1,G10,72,hr,962,9326,10693,0.8721,0.9228
50583-7,MCF 10A,10117-101-1,Celastrol,0.37,uM,LJP6,2,G10,72,hr,962,9767,10740,0.9093,0.9461
50583-7,MCF 10A,10117-101-1,Celastrol,0.37,uM,LJP6,3,G10,72,hr,962,10379,10641,0.9753,0.9856
50583-7,MCF 10A,10117-101-1,Celastrol,1.11,uM,LJP6,1,G09,72,hr,962,827,10693,0.0773,-0.0426
50583-7,MCF 10A,10117-101-1,Celastrol,1.11,uM,LJP6,2,G09,72,hr,962,952,10740,0.0886,-0.0030
50583-7,MCF 10A,10117-101-1,Celastrol,1.11,uM,LJP6,3,G09,72,hr,962,1099,10641,0.1033,0.0391
50583-7,MCF 10A,10117-101-1,Celastrol,3.33,uM,LJP6,1,G08,72,hr,962,382,10693,0.0357,-0.2335
50583-7,MCF 10A,10117-101-1,Celastrol,3.33,uM,LJP6,2,G08,72,hr,962,393,10740,0.0366,-0.2268
50583-7,MCF 10A,10117-101-1,Celastrol,3.33,uM,LJP6,3,G08,72,hr,962,349,10641,0.0328,-0.2536
50583-7,MCF 10A,10117-101-1,Celastrol,10,uM,LJP6,1,G07,72,hr,962,703,10693,0.0657,-0.0864
50583-7,MCF 10A,10117-101-1,Celastrol,10,uM,LJP6,2,G07,72,hr,962,612,10740,0.0570,-0.1219
50583-7,MCF 10A,10117-101-1,Celastrol,10,uM,LJP6,3,G07,72,hr,962,715,10641,0.0672,-0.0821
50583-7,MCF 10A,10119-101-1,SU11274,0.04,uM,LJP5,1,J12,72,hr,962,10518,10714,0.9817,0.9894
50583-7,MCF 10A,10119-101-1,SU11274,0.04,uM,LJP5,2,J12,72,hr,962,10268,10507,0.9772,0.9867
50583-7,MCF 10A,10119-101-1,SU11274,0.04,uM,LJP5,3,J12,72,hr,962,9798,10315,0.9499,0.9702
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,1,J11,72,hr,962,10088,10714,0.9416,0.9657
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,2,J11,72,hr,962,9632,10507,0.9167,0.9502
50583-7,MCF 10A,10119-101-1,SU11274,0.12,uM,LJP5,3,J11,72,hr,962,9338,10315,0.9053,0.9427
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,1,J10,72,hr,962,9338,10714,0.8716,0.9225
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,2,J10,72,hr,962,9170,10507,0.8727,0.9226
50583-7,MCF 10A,10119-101-1,SU11274,0.37,uM,LJP5,3,J10,72,hr,962,8817,10315,0.8548,0.9104
50583-7,MCF 10A,10119-101-1,SU11274,1.11,uM,LJP5,1,J09,72,hr,962,8421,10714,0.7860,0.8662
50583-7,MCF 10A,10119-101-1,SU11274,1.11,uM,LJP5,2,J09,72,hr,962,8417,10507,0.8010,0.8754
50583-7,MCF 10A,10119-101-1,SU11274,1.11,uM,LJP5,3,J09,72,hr,962,7869,10315,0.7629,0.8479
50583-7,MCF 10A,10119-101-1,SU11274,3.33,uM,LJP5,1,J08,72,hr,962,6998,10714,0.6532,0.7694
50583-7,MCF 10A,10119-101-1,SU11274,3.33,uM,LJP5,2,J08,72,hr,962,6880,10507,0.6548,0.7689
50583-7,MCF 10A,10119-101-1,SU11274,3.33,uM,LJP5,3,J08,72,hr,962,6697,10315,0.6492,0.7629
50583-7,MCF 10A,10119-101-1,SU11274,10,uM,LJP5,1,J07,72,hr,962,3652,10714,0.3409,0.4676
50583-7,MCF 10A,10119-101-1,SU11274,10,uM,LJP5,2,J07,72,hr,962,3496,10507,0.3327,0.4536
50583-7,MCF 10A,10119-101-1,SU11274,10,uM,LJP5,3,J07,72,hr,962,3439,10315,0.3334,0.4509
50583-7,MCF 10A,10120-102-1,Canertinib,0.04,uM,LJP6,1,H12,72,hr,962,7738,10693,0.7236,0.8222
50583-7,MCF 10A,10120-102-1,Canertinib,0.04,uM,LJP6,2,H12,72,hr,962,7463,10740,0.6948,0.8014
50583-7,MCF 10A,10120-102-1,Canertinib,0.04,uM,LJP6,3,H12,72,hr,962,8403,10641,0.7896,0.8683
50583-7,MCF 10A,10120-102-1,Canertinib,0.12,uM,LJP6,1,H11,72,hr,962,5679,10693,0.5311,0.6669
50583-7,MCF 10A,10120-102-1,Canertinib,0.12,uM,LJP6,2,H11,72,hr,962,5090,10740,0.4739,0.6138
50583-7,MCF 10A,10120-102-1,Canertinib,0.12,uM,LJP6,3,H11,72,hr,962,6088,10641,0.5721,0.7025
50583-7,MCF 10A,10120-102-1,Canertinib,0.37,uM,LJP6,1,H10,72,hr,962,3002,10693,0.2807,0.3875
50583-7,MCF 10A,10120-102-1,Canertinib,0.37,uM,LJP6,2,H10,72,hr,962,3839,10740,0.3574,0.4882
50583-7,MCF 10A,10120-102-1,Canertinib,0.37,uM,LJP6,3,H10,72,hr,962,3710,10641,0.3486,0.4759
50583-7,MCF 10A,10120-102-1,Canertinib,1.11,uM,LJP6,1,H09,72,hr,962,2144,10693,0.2005,0.2594
50583-7,MCF 10A,10120-102-1,Canertinib,1.11,uM,LJP6,2,H09,72,hr,962,2025,10740,0.1885,0.2384
50583-7,MCF 10A,10120-102-1,Canertinib,1.11,uM,LJP6,3,H09,72,hr,962,2409,10641,0.2264,0.3030
50583-7,MCF 10A,10120-102-1,Canertinib,3.33,uM,LJP6,1,H08,72,hr,962,1419,10693,0.1327,0.1183
50583-7,MCF 10A,10120-102-1,Canertinib,3.33,uM,LJP6,2,H08,72,hr,962,1487,10740,0.1384,0.1332
50583-7,MCF 10A,10120-102-1,Canertinib,3.33,uM,LJP6,3,H08,72,hr,962,1621,10641,0.1523,0.1623
50583-7,MCF 10A,10120-102-1,Canertinib,10,uM,LJP6,1,H07,72,hr,962,212,10693,0.0198,-0.3530
50583-7,MCF 10A,10120-102-1,Canertinib,10,uM,LJP6,2,H07,72,hr,962,193,10740,0.0180,-0.3697
50583-7,MCF 10A,10120-102-1,Canertinib,10,uM,LJP6,3,H07,72,hr,962,219,10641,0.0206,-0.3475
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.04,uM,LJP5,1,E18,72,hr,962,10766,10714,1.0049,1.0028
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.04,uM,LJP5,2,E18,72,hr,962,10556,10507,1.0046,1.0027
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.04,uM,LJP5,3,E18,72,hr,962,10198,10315,0.9886,0.9933
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.12,uM,LJP5,1,E17,72,hr,962,10634,10714,0.9925,0.9957
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.12,uM,LJP5,2,E17,72,hr,962,10110,10507,0.9621,0.9777
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.12,uM,LJP5,3,E17,72,hr,962,10055,10315,0.9748,0.9851
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.37,uM,LJP5,1,E16,72,hr,962,10414,10714,0.9720,0.9837
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.37,uM,LJP5,2,E16,72,hr,962,9934,10507,0.9454,0.9677
50583-7,MCF 10A,10122-101-1,NVP-AEW541,0.37,uM,LJP5,3,E16,72,hr,962,9729,10315,0.9432,0.9661
50583-7,MCF 10A,10122-101-1,NVP-AEW541,1.11,uM,LJP5,1,E15,72,hr,962,9574,10714,0.8936,0.9363
50583-7,MCF 10A,10122-101-1,NVP-AEW541,1.11,uM,LJP5,2,E15,72,hr,962,9029,10507,0.8593,0.9140
50583-7,MCF 10A,10122-101-1,NVP-AEW541,1.11,uM,LJP5,3,E15,72,hr,962,9052,10315,0.8775,0.9251
50583-7,MCF 10A,10122-101-1,NVP-AEW541,3.33,uM,LJP5,1,E14,72,hr,962,9173,10714,0.8562,0.9126
50583-7,MCF 10A,10122-101-1,NVP-AEW541,3.33,uM,LJP5,2,E14,72,hr,962,8404,10507,0.7998,0.8746
50583-7,MCF 10A,10122-101-1,NVP-AEW541,3.33,uM,LJP5,3,E14,72,hr,962,8848,10315,0.8578,0.9123
50583-7,MCF 10A,10122-101-1,NVP-AEW541,10,uM,LJP5,1,E13,72,hr,962,5769,10714,0.5385,0.6738
50583-7,MCF 10A,10122-101-1,NVP-AEW541,10,uM,LJP5,2,E13,72,hr,962,5051,10507,0.4807,0.6173
50583-7,MCF 10A,10122-101-1,NVP-AEW541,10,uM,LJP5,3,E13,72,hr,962,5432,10315,0.5266,0.6582
50583-7,MCF 10A,10125-101-1,PHA-665752,0.04,uM,LJP5,1,F18,72,hr,962,10719,10714,1.0005,1.0003
50583-7,MCF 10A,10125-101-1,PHA-665752,0.04,uM,LJP5,2,F18,72,hr,962,10592,10507,1.0080,1.0046
50583-7,MCF 10A,10125-101-1,PHA-665752,0.04,uM,LJP5,3,F18,72,hr,962,10112,10315,0.9803,0.9884
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,1,F17,72,hr,962,10570,10714,0.9866,0.9922
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,2,F17,72,hr,962,10011,10507,0.9527,0.9721
50583-7,MCF 10A,10125-101-1,PHA-665752,0.12,uM,LJP5,3,F17,72,hr,962,9956,10315,0.9652,0.9794
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,1,F16,72,hr,962,10535,10714,0.9833,0.9903
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,2,F16,72,hr,962,9993,10507,0.9510,0.9711
50583-7,MCF 10A,10125-101-1,PHA-665752,0.37,uM,LJP5,3,F16,72,hr,962,9869,10315,0.9567,0.9743
50583-7,MCF 10A,10125-101-1,PHA-665752,1.11,uM,LJP5,1,F15,72,hr,962,10435,10714,0.9740,0.9849
50583-7,MCF 10A,10125-101-1,PHA-665752,1.11,uM,LJP5,2,F15,72,hr,962,10258,10507,0.9762,0.9861
50583-7,MCF 10A,10125-101-1,PHA-665752,1.11,uM,LJP5,3,F15,72,hr,962,9778,10315,0.9479,0.9690
50583-7,MCF 10A,10125-101-1,PHA-665752,3.33,uM,LJP5,1,F14,72,hr,962,10286,10714,0.9601,0.9767
50583-7,MCF 10A,10125-101-1,PHA-665752,3.33,uM,LJP5,2,F14,72,hr,962,9731,10507,0.9261,0.9560
50583-7,MCF 10A,10125-101-1,PHA-665752,3.33,uM,LJP5,3,F14,72,hr,962,9907,10315,0.9604,0.9765
50583-7,MCF 10A,10125-101-1,PHA-665752,10,uM,LJP5,1,F13,72,hr,962,5590,10714,0.5218,0.6587
50583-7,MCF 10A,10125-101-1,PHA-665752,10,uM,LJP5,2,F13,72,hr,962,6052,10507,0.5760,0.7043
50583-7,MCF 10A,10125-101-1,PHA-665752,10,uM,LJP5,3,F13,72,hr,962,6297,10315,0.6105,0.7314
50583-7,MCF 10A,10126-101-1,PI103,0.04,uM,LJP6,1,I18,72,hr,962,10259,10693,0.9594,0.9763
50583-7,MCF 10A,10126-101-1,PI103,0.04,uM,LJP6,2,I18,72,hr,962,9870,10740,0.9189,0.9520
50583-7,MCF 10A,10126-101-1,PI103,0.04,uM,LJP6,3,I18,72,hr,962,9838,10641,0.9245,0.9552
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,1,I17,72,hr,962,5799,10693,0.5423,0.6770
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,2,I17,72,hr,962,5731,10740,0.5336,0.6698
50583-7,MCF 10A,10126-101-1,PI103,0.12,uM,LJP6,3,I17,72,hr,962,5492,10641,0.5161,0.6526
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,1,I16,72,hr,962,2477,10693,0.2316,0.3128
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,2,I16,72,hr,962,2407,10740,0.2241,0.3014
50583-7,MCF 10A,10126-101-1,PI103,0.37,uM,LJP6,3,I16,72,hr,962,2417,10641,0.2271,0.3043
50583-7,MCF 10A,10126-101-1,PI103,1.11,uM,LJP6,1,I15,72,hr,962,1441,10693,0.1348,0.1233
50583-7,MCF 10A,10126-101-1,PI103,1.11,uM,LJP6,2,I15,72,hr,962,1439,10740,0.1340,0.1226
50583-7,MCF 10A,10126-101-1,PI103,1.11,uM,LJP6,3,I15,72,hr,962,1653,10641,0.1553,0.1689
50583-7,MCF 10A,10126-101-1,PI103,3.33,uM,LJP6,1,I14,72,hr,962,1406,10693,0.1315,0.1154
50583-7,MCF 10A,10126-101-1,PI103,3.33,uM,LJP6,2,I14,72,hr,962,1296,10740,0.1207,0.0893
50583-7,MCF 10A,10126-101-1,PI103,3.33,uM,LJP6,3,I14,72,hr,962,1347,10641,0.1266,0.1019
50583-7,MCF 10A,10126-101-1,PI103,10,uM,LJP6,1,I13,72,hr,962,1147,10693,0.1073,0.0519
50583-7,MCF 10A,10126-101-1,PI103,10,uM,LJP6,2,I13,72,hr,962,1020,10740,0.0950,0.0169
50583-7,MCF 10A,10126-101-1,PI103,10,uM,LJP6,3,I13,72,hr,962,1195,10641,0.1123,0.0645
50583-7,MCF 10A,10127-101-1,Dovitinib,0.04,uM,LJP5,1,E24,72,hr,962,10639,10714,0.9930,0.9960
50583-7,MCF 10A,10127-101-1,Dovitinib,0.04,uM,LJP5,2,E24,72,hr,962,10934,10507,1.0406,1.0232
50583-7,MCF 10A,10127-101-1,Dovitinib,0.04,uM,LJP5,3,E24,72,hr,962,9878,10315,0.9576,0.9749
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,1,E23,72,hr,962,9359,10714,0.8735,0.9237
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,2,E23,72,hr,962,9658,10507,0.9191,0.9517
50583-7,MCF 10A,10127-101-1,Dovitinib,0.12,uM,LJP5,3,E23,72,hr,962,9263,10315,0.8980,0.9381
50583-7,MCF 10A,10127-101-1,Dovitinib,0.37,uM,LJP5,1,E22,72,hr,962,3581,10714,0.3342,0.4593
50583-7,MCF 10A,10127-101-1,Dovitinib,0.37,uM,LJP5,2,E22,72,hr,962,3526,10507,0.3356,0.4573
50583-7,MCF 10A,10127-101-1,Dovitinib,0.37,uM,LJP5,3,E22,72,hr,962,4623,10315,0.4482,0.5819
50583-7,MCF 10A,10127-101-1,Dovitinib,1.11,uM,LJP5,1,E21,72,hr,962,1588,10714,0.1482,0.1550
50583-7,MCF 10A,10127-101-1,Dovitinib,1.11,uM,LJP5,2,E21,72,hr,962,1815,10507,0.1727,0.2020
50583-7,MCF 10A,10127-101-1,Dovitinib,1.11,uM,LJP5,3,E21,72,hr,962,1626,10315,0.1576,0.1657
50583-7,MCF 10A,10127-101-1,Dovitinib,3.33,uM,LJP5,1,E20,72,hr,962,1150,10714,0.1073,0.0526
50583-7,MCF 10A,10127-101-1,Dovitinib,3.33,uM,LJP5,2,E20,72,hr,962,1099,10507,0.1046,0.0393
50583-7,MCF 10A,10127-101-1,Dovitinib,3.33,uM,LJP5,3,E20,72,hr,962,1175,10315,0.1139,0.0601
50583-7,MCF 10A,10127-101-1,Dovitinib,10,uM,LJP5,1,E19,72,hr,962,963,10714,0.0899,0.0003
50583-7,MCF 10A,10127-101-1,Dovitinib,10,uM,LJP5,2,E19,72,hr,962,950,10507,0.0904,-0.0037
50583-7,MCF 10A,10127-101-1,Dovitinib,10,uM,LJP5,3,E19,72,hr,962,852,10315,0.0826,-0.0349
50583-7,MCF 10A,10128-101-1,GSK 690693,0.04,uM,LJP5,1,F24,72,hr,962,10632,10714,0.9924,0.9956
50583-7,MCF 10A,10128-101-1,GSK 690693,0.04,uM,LJP5,2,F24,72,hr,962,10534,10507,1.0025,1.0014
50583-7,MCF 10A,10128-101-1,GSK 690693,0.04,uM,LJP5,3,F24,72,hr,962,10281,10315,0.9967,0.9981
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,1,F23,72,hr,962,9559,10714,0.8922,0.9355
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,2,F23,72,hr,962,10207,10507,0.9714,0.9832
50583-7,MCF 10A,10128-101-1,GSK 690693,0.12,uM,LJP5,3,F23,72,hr,962,9634,10315,0.9340,0.9605
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,1,F22,72,hr,962,8493,10714,0.7927,0.8707
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,2,F22,72,hr,962,9124,10507,0.8683,0.9198
50583-7,MCF 10A,10128-101-1,GSK 690693,0.37,uM,LJP5,3,F22,72,hr,962,8708,10315,0.8442,0.9034
50583-7,MCF 10A,10128-101-1,GSK 690693,1.11,uM,LJP5,1,F21,72,hr,962,8455,10714,0.7892,0.8683
50583-7,MCF 10A,10128-101-1,GSK 690693,1.11,uM,LJP5,2,F21,72,hr,962,8597,10507,0.8182,0.8869
50583-7,MCF 10A,10128-101-1,GSK 690693,1.11,uM,LJP5,3,F21,72,hr,962,7977,10315,0.7733,0.8553
50583-7,MCF 10A,10128-101-1,GSK 690693,3.33,uM,LJP5,1,F20,72,hr,962,8344,10714,0.7788,0.8612
50583-7,MCF 10A,10128-101-1,GSK 690693,3.33,uM,LJP5,2,F20,72,hr,962,8113,10507,0.7721,0.8555
50583-7,MCF 10A,10128-101-1,GSK 690693,3.33,uM,LJP5,3,F20,72,hr,962,8149,10315,0.7900,0.8669
50583-7,MCF 10A,10128-101-1,GSK 690693,10,uM,LJP5,1,F19,72,hr,962,8722,10714,0.8141,0.8851
50583-7,MCF 10A,10128-101-1,GSK 690693,10,uM,LJP5,2,F19,72,hr,962,8722,10507,0.8301,0.8949
50583-7,MCF 10A,10128-101-1,GSK 690693,10,uM,LJP5,3,F19,72,hr,962,8674,10315,0.8409,0.9013
50583-7,MCF 10A,10132-101-1,SNS-032,0.04,uM,LJP6,1,H18,72,hr,962,9723,10693,0.9092,0.9460
50583-7,MCF 10A,10132-101-1,SNS-032,0.04,uM,LJP6,2,H18,72,hr,962,9926,10740,0.9241,0.9552
50583-7,MCF 10A,10132-101-1,SNS-032,0.04,uM,LJP6,3,H18,72,hr,962,9867,10641,0.9272,0.9569
50583-7,MCF 10A,10132-101-1,SNS-032,0.12,uM,LJP6,1,H17,72,hr,962,1205,10693,0.1127,0.0669
50583-7,MCF 10A,10132-101-1,SNS-032,0.12,uM,LJP6,2,H17,72,hr,962,1194,10740,0.1112,0.0640
50583-7,MCF 10A,10132-101-1,SNS-032,0.12,uM,LJP6,3,H17,72,hr,962,1229,10641,0.1155,0.0731
50583-7,MCF 10A,10132-101-1,SNS-032,0.37,uM,LJP6,1,H16,72,hr,962,441,10693,0.0412,-0.2011
