Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,43.20,56.33,3505,3942,0.8849,0.9203
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,44.90,56.33,3758,4212,0.8876,0.9205
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,46.60,56.33,4048,4538,0.8880,0.9229
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,48.30,56.33,4365,4875,0.8915,0.9269
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,50.00,56.33,4645,5234,0.8835,0.9286
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,51.70,56.33,4932,5553,0.8836,0.9278
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,53.40,56.33,5206,5809,0.8915,0.9302
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,55.10,56.33,5468,6087,0.8935,0.9316
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,56.80,56.33,5737,6354,0.8981,0.9325
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,58.50,56.33,6026,6599,0.9089,0.9365
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,60.20,56.33,6305,6852,0.9163,0.9394
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,61.90,56.33,6616,7075,0.9311,0.9441
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,63.60,56.33,6890,7339,0.9352,0.9483
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,65.30,56.33,7154,7570,0.9407,0.9488
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,67.00,56.33,7368,7731,0.9499,0.9480
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,68.70,56.33,7629,7933,0.9578,0.9506
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,70.50,56.33,7803,7990,0.9731,0.9524
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,72.20,56.33,7901,8053,0.9764,0.9534
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,73.90,56.33,8014,8150,0.9765,0.9548
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,75.60,56.33,8089,7992,1.0022,0.9637
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,77.30,56.33,8092,8135,0.9841,0.9571
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,79.00,56.33,8051,8048,0.9860,0.9582
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,80.70,56.33,7989,7920,0.9925,0.9571
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,82.40,56.33,7908,7810,0.9932,0.9530
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,84.10,56.33,7828,7655,1.0037,0.9466
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,85.80,56.33,7661,7583,0.9906,0.9195
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,87.50,56.33,7557,7334,1.0163,0.9022
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,89.20,56.33,7391,7229,1.0112,0.8520
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,90.90,56.33,7413,7174,1.0226,0.8367
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,92.60,56.33,7380,7065,1.0355,0.8292
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,94.30,56.33,7123,6924,1.0248,0.8229
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.031667,95.70,27.76,4042,6712,0.6022,0.5174
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,2.30,56.33,261,255,1.0134,0.5042
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,4.00,56.33,326,303,1.0765,0.5415
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,5.70,56.33,316,342,0.9157,0.4569
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,7.40,56.33,373,385,0.9634,0.4777
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,9.10,56.33,436,424,1.0288,0.5000
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,10.80,56.33,502,465,1.0833,0.6036
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,12.50,56.33,535,510,1.0501,0.7333
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,14.20,56.33,711,634,1.1191,0.9683
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,15.90,56.33,838,726,1.1467,1.0248
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,17.60,56.33,998,868,1.1462,1.0187
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,19.30,56.33,1179,1090,1.0788,0.9964
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,21.00,56.33,1273,1286,0.9878,0.9604
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,22.80,56.33,1377,1460,0.9375,0.9480
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,24.50,56.33,1513,1615,0.9321,0.9445
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,26.20,56.33,1617,1764,0.9133,0.9416
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,27.90,56.33,1725,1907,0.9002,0.9387
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,29.60,56.33,1851,2050,0.8983,0.9368
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,31.30,56.33,1994,2241,0.8856,0.9364
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,33.00,56.33,2164,2479,0.8690,0.9335
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,34.70,56.33,2332,2720,0.8537,0.9310
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,36.40,56.33,2540,2958,0.8553,0.9335
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,38.10,56.33,2729,3168,0.8577,0.9357
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,39.80,56.33,2911,3393,0.8535,0.9348
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,41.50,56.33,3105,3667,0.8432,0.9330
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,43.20,56.33,3320,3942,0.8381,0.9308
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,44.90,56.33,3538,4212,0.8358,0.9318
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,46.60,56.33,3768,4538,0.8272,0.9305
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,48.30,56.33,4022,4875,0.8224,0.9304
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,50.00,56.33,4288,5234,0.8159,0.9297
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,51.70,56.33,4619,5553,0.8280,0.9363
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,53.40,56.33,4912,5809,0.8418,0.9413
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,55.10,56.33,5184,6087,0.8479,0.9436
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,56.80,56.33,5431,6354,0.8508,0.9426
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,58.50,56.33,5692,6599,0.8592,0.9465
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,60.20,56.33,5945,6852,0.8643,0.9482
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,61.90,56.33,6183,7075,0.8704,0.9494
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,63.60,56.33,6441,7339,0.8740,0.9515
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,65.30,56.33,6690,7570,0.8799,0.9535
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,67.00,56.33,6940,7731,0.8949,0.9582
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,68.70,56.33,7153,7933,0.8980,0.9579
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,70.50,56.33,7382,7990,0.9209,0.9642
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,72.20,56.33,7586,8053,0.9381,0.9681
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,73.90,56.33,7794,8150,0.9521,0.9721
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,75.60,56.33,7972,7992,0.9900,0.9817
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,77.30,56.33,8108,8135,0.9895,0.9807
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,79.00,56.33,8207,8048,1.0108,0.9865
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,80.70,56.33,8343,7920,1.0437,0.9960
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,82.40,56.33,8334,7810,1.0556,0.9980
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,84.10,56.33,8265,7655,1.0683,1.0002
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,85.80,56.33,8112,7583,1.0565,0.9897
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,87.50,56.33,8157,7334,1.1021,1.0000
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,89.20,56.33,7950,7229,1.0912,0.9822
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,90.90,56.33,7836,7174,1.0845,0.9651
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,92.60,56.33,7677,7065,1.0802,0.9231
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,94.30,56.33,7559,6924,1.0891,0.9114
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.1,95.70,27.76,5812,6712,0.8658,0.6789
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,2.30,56.33,244,255,0.9469,0.4656
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,4.00,56.33,297,303,0.9775,0.4495
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,5.70,56.33,318,342,0.9271,0.4141
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,7.40,56.33,363,385,0.9403,0.4301
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,9.10,56.33,401,424,0.9437,0.4073
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,10.80,56.33,444,465,0.9528,0.4630
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,12.50,56.33,485,510,0.9482,0.5154
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,14.20,56.33,586,634,0.9182,0.5975
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,15.90,56.33,642,726,0.8764,0.6072
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,17.60,56.33,693,868,0.7924,0.5825
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,19.30,56.33,755,1090,0.6813,0.5597
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,21.00,56.33,810,1286,0.6194,0.5607
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,22.80,56.33,905,1460,0.6111,0.6188
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,24.50,56.33,993,1615,0.6074,0.6257
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,26.20,56.33,1112,1764,0.6263,0.6676
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,27.90,56.33,1230,1907,0.6434,0.6798
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,29.60,56.33,1313,2050,0.6398,0.7072
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,31.30,56.33,1397,2241,0.6230,0.7059
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,33.00,56.33,1500,2479,0.6039,0.7075
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,34.70,56.33,1598,2720,0.5871,0.7109
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,36.40,56.33,1742,2958,0.5892,0.7222
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,38.10,56.33,1898,3168,0.5996,0.7359
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,39.80,56.33,2040,3393,0.6016,0.7433
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,41.50,56.33,2195,3667,0.6001,0.7426
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,43.20,56.33,2361,3942,0.6007,0.7512
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,44.90,56.33,2527,4212,0.6012,0.7553
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,46.60,56.33,2713,4538,0.6001,0.7619
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,48.30,56.33,2875,4875,0.5919,0.7591
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,50.00,56.33,3078,5234,0.5894,0.7651
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,51.70,56.33,3270,5553,0.5903,0.7674
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,53.40,56.33,3481,5809,0.6009,0.7724
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,55.10,56.33,3681,6087,0.6072,0.7768
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,56.80,56.33,3903,6354,0.6180,0.7828
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,58.50,56.33,4125,6599,0.6306,0.7890
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,60.20,56.33,4309,6852,0.6361,0.7902
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,61.90,56.33,4492,7075,0.6430,0.7960
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,63.60,56.33,4732,7339,0.6537,0.8006
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,65.30,56.33,4906,7570,0.6577,0.8023
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,67.00,56.33,5107,7731,0.6740,0.8077
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,68.70,56.33,5261,7933,0.6763,0.8129
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,70.50,56.33,5386,7990,0.6902,0.8140
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,72.20,56.33,5486,8053,0.6990,0.8104
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,73.90,56.33,5549,8150,0.7006,0.8085
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,75.60,56.33,5575,7992,0.7134,0.8095
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,77.30,56.33,5600,8135,0.7098,0.8029
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,79.00,56.33,5542,8048,0.7113,0.7838
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,80.70,56.33,5537,7920,0.7218,0.7730
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,82.40,56.33,5512,7810,0.7245,0.7482
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,84.10,56.33,5527,7655,0.7350,0.7352
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,85.80,56.33,5647,7583,0.7572,0.7324
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,87.50,56.33,5632,7334,0.7757,0.7311
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,89.20,56.33,5636,7229,0.7855,0.7204
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,90.90,56.33,5597,7174,0.7865,0.7108
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,92.60,56.33,5654,7065,0.8055,0.7024
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,94.30,56.33,5640,6924,0.8168,0.6470
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.17783,95.70,27.76,7046,6712,1.0497,0.8611
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,2.30,56.33,146,255,0.5345,0.0586
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,4.00,56.33,193,303,0.6169,0.1496
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,5.70,56.33,224,342,0.6358,0.1733
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,7.40,56.33,251,385,0.6370,0.1934
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,9.10,56.33,290,424,0.6720,0.2241
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,10.80,56.33,320,465,0.6757,0.2405
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,12.50,56.33,347,510,0.6735,0.2841
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,14.20,56.33,402,634,0.6285,0.3776
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,15.90,56.33,457,726,0.6234,0.4226
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,17.60,56.33,530,868,0.6086,0.4487
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,19.30,56.33,687,1090,0.6191,0.5557
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,21.00,56.33,768,1286,0.5847,0.5454
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,22.80,56.33,844,1460,0.5671,0.5568
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,24.50,56.33,904,1615,0.5504,0.5428
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,26.20,56.33,991,1764,0.5518,0.5448
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,27.90,56.33,1065,1907,0.5482,0.5779
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,29.60,56.33,1169,2050,0.5595,0.5890
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,31.30,56.33,1249,2241,0.5468,0.5914
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,33.00,56.33,1356,2479,0.5362,0.5921
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,34.70,56.33,1427,2720,0.5138,0.5812
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,36.40,56.33,1593,2958,0.5261,0.6058
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,38.10,56.33,1728,3168,0.5324,0.6139
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,39.80,56.33,1834,3393,0.5289,0.6159
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,41.50,56.33,1955,3667,0.5210,0.6132
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,43.20,56.33,2079,3942,0.5158,0.6126
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,44.90,56.33,2268,4212,0.5272,0.6321
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,46.60,56.33,2420,4538,0.5205,0.6262
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,48.30,56.33,2558,4875,0.5121,0.6194
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,50.00,56.33,2736,5234,0.5112,0.6348
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,51.70,56.33,2905,5553,0.5115,0.6297
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,53.40,56.33,3085,5809,0.5195,0.6414
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,55.10,56.33,3245,6087,0.5214,0.6430
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,56.80,56.33,3433,6354,0.5268,0.6517
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,58.50,56.33,3594,6599,0.5307,0.6668
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,60.20,56.33,3760,6852,0.5341,0.6675
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,61.90,56.33,3950,7075,0.5436,0.6920
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,63.60,56.33,4134,7339,0.5484,0.6847
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,65.30,56.33,4272,7570,0.5508,0.7038
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,67.00,56.33,4479,7731,0.5656,0.7292
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,68.70,56.33,4644,7933,0.5727,0.7428
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,70.50,56.33,4803,7990,0.5894,0.7510
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,72.20,56.33,4973,8053,0.6070,0.7442
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,73.90,56.33,5137,8150,0.6209,0.7692
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,75.60,56.33,5294,7992,0.6522,0.7823
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,77.30,56.33,5469,8135,0.6624,0.7922
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,79.00,56.33,5606,8048,0.6862,0.7954
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,80.70,56.33,5724,7920,0.7128,0.8170
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,82.40,56.33,5895,7810,0.7448,0.8301
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,84.10,56.33,5916,7655,0.7633,0.8238
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,85.80,56.33,6034,7583,0.7863,0.8366
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,87.50,56.33,6016,7334,0.8131,0.8341
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,89.20,56.33,6012,7229,0.8258,0.8205
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,90.90,56.33,6036,7174,0.8359,0.8101
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,92.60,56.33,6069,7065,0.8546,0.8035
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,94.30,56.33,6030,6924,0.8691,0.7642
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.31623,95.70,27.76,4830,6712,0.7197,0.5513
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,2.30,56.33,284,255,1.1436,0.5033
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,4.00,56.33,324,303,1.0783,0.4631
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,5.70,56.33,352,342,1.0364,0.4253
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,7.40,56.33,368,385,0.9634,0.4090
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,9.10,56.33,398,424,0.9434,0.4022
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,10.80,56.33,435,465,0.9417,0.4220
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,12.50,56.33,462,510,0.9101,0.4500
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,14.20,56.33,488,634,0.7746,0.4748
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,15.90,56.33,550,726,0.7590,0.5346
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,17.60,56.33,587,868,0.6748,0.4954
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,19.30,56.33,653,1090,0.5986,0.4897
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,21.00,56.33,675,1286,0.5241,0.4734
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,22.80,56.33,697,1460,0.4743,0.4621
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,24.50,56.33,737,1615,0.4531,0.4860
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,26.20,56.33,776,1764,0.4367,0.4854
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,27.90,56.33,822,1907,0.4283,0.4729
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,29.60,56.33,866,2050,0.4196,0.5062
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.56234,31.30,56.33,923,2241,0.4094,0.5097
