Cell Line HMS LINCS ID,Cell Line Name,Protein HMS LINCS ID,Protein Name,Image,Protein Ligand Concentration,Conc unit,Time,Time unit,Measured Protein,Measured Protein Value
50579-1,HCC1500,200855,IGF-I,50620,1,ng/ml,90,minute,pJnk,138.996
50579-1,HCC1500,200855,IGF-I,50639,100,ng/ml,90,minute,pJnk,134.642
50579-1,HCC1500,200855,IGF-I,50076,1,ng/ml,10,minute,pP38,419.468
50579-1,HCC1500,200855,IGF-I,50099,100,ng/ml,10,minute,pP38,372.693
50579-1,HCC1500,200855,IGF-I,50064,1,ng/ml,30,minute,pP38,365.362
50579-1,HCC1500,200855,IGF-I,50048,100,ng/ml,30,minute,pP38,382.257
50579-1,HCC1500,200855,IGF-I,50191,1,ng/ml,90,minute,pP38,387.150
50579-1,HCC1500,200855,IGF-I,50032,100,ng/ml,90,minute,pP38,397.002
50579-1,HCC1500,200856,IGF-II,49923,1,ng/ml,10,minute,pAkt,198.220
50579-1,HCC1500,200856,IGF-II,49919,100,ng/ml,10,minute,pAkt,190.410
50579-1,HCC1500,200856,IGF-II,49816,1,ng/ml,30,minute,pAkt,209.578
50579-1,HCC1500,200856,IGF-II,49592,100,ng/ml,30,minute,pAkt,204.303
50579-1,HCC1500,200856,IGF-II,49760,1,ng/ml,90,minute,pAkt,203.247
50579-1,HCC1500,200856,IGF-II,49640,100,ng/ml,90,minute,pAkt,208.342
50579-1,HCC1500,200856,IGF-II,49568,1,ng/ml,10,minute,pErk,242.920
50579-1,HCC1500,200856,IGF-II,49584,100,ng/ml,10,minute,pErk,236.721
50579-1,HCC1500,200856,IGF-II,49564,1,ng/ml,30,minute,pErk,246.640
50579-1,HCC1500,200856,IGF-II,49384,100,ng/ml,30,minute,pErk,273.549
50579-1,HCC1500,200856,IGF-II,49520,1,ng/ml,90,minute,pErk,260.739
50579-1,HCC1500,200856,IGF-II,49244,100,ng/ml,90,minute,pErk,238.938
50579-1,HCC1500,200856,IGF-II,50564,1,ng/ml,10,minute,pJnk,138.416
50579-1,HCC1500,200856,IGF-II,50504,100,ng/ml,10,minute,pJnk,148.138
50579-1,HCC1500,200856,IGF-II,50604,1,ng/ml,30,minute,pJnk,146.032
50579-1,HCC1500,200856,IGF-II,50396,100,ng/ml,30,minute,pJnk,136.502
50579-1,HCC1500,200856,IGF-II,50440,1,ng/ml,90,minute,pJnk,136.805
50579-1,HCC1500,200856,IGF-II,50552,100,ng/ml,90,minute,pJnk,147.811
50579-1,HCC1500,200856,IGF-II,50127,1,ng/ml,10,minute,pP38,379.650
50579-1,HCC1500,200856,IGF-II,50231,100,ng/ml,10,minute,pP38,386.438
50579-1,HCC1500,200856,IGF-II,50299,1,ng/ml,30,minute,pP38,376.513
50579-1,HCC1500,200856,IGF-II,50139,100,ng/ml,30,minute,pP38,392.481
50579-1,HCC1500,200856,IGF-II,50343,1,ng/ml,90,minute,pP38,379.892
50579-1,HCC1500,200856,IGF-II,50211,100,ng/ml,90,minute,pP38,368.337
50579-1,HCC1500,200854,INS,49672,1,ng/ml,10,minute,pAkt,204.847
50579-1,HCC1500,200854,INS,49700,100,ng/ml,10,minute,pAkt,204.208
50579-1,HCC1500,200854,INS,49656,1,ng/ml,30,minute,pAkt,206.809
50579-1,HCC1500,200854,INS,49812,100,ng/ml,30,minute,pAkt,213.008
50579-1,HCC1500,200854,INS,49907,1,ng/ml,90,minute,pAkt,199.458
50579-1,HCC1500,200854,INS,49895,100,ng/ml,90,minute,pAkt,218.450
50579-1,HCC1500,200854,INS,49460,1,ng/ml,10,minute,pErk,245.082
50579-1,HCC1500,200854,INS,49496,100,ng/ml,10,minute,pErk,216.111
50579-1,HCC1500,200854,INS,49284,1,ng/ml,30,minute,pErk,244.970
50579-1,HCC1500,200854,INS,49340,100,ng/ml,30,minute,pErk,260.437
50579-1,HCC1500,200854,INS,49488,1,ng/ml,90,minute,pErk,273.671
50579-1,HCC1500,200854,INS,49556,100,ng/ml,90,minute,pErk,197.508
50579-1,HCC1500,200854,INS,50719,1,ng/ml,10,minute,pJnk,148.421
50579-1,HCC1500,200854,INS,50508,100,ng/ml,10,minute,pJnk,137.307
50579-1,HCC1500,200854,INS,50663,1,ng/ml,30,minute,pJnk,137.072
50579-1,HCC1500,200854,INS,50544,100,ng/ml,30,minute,pJnk,143.838
50579-1,HCC1500,200854,INS,50628,1,ng/ml,90,minute,pJnk,140.653
50579-1,HCC1500,200854,INS,50556,100,ng/ml,90,minute,pJnk,139.617
50579-1,HCC1500,200854,INS,50052,1,ng/ml,10,minute,pP38,396.803
50579-1,HCC1500,200854,INS,50123,100,ng/ml,10,minute,pP38,397.193
50579-1,HCC1500,200854,INS,50020,1,ng/ml,30,minute,pP38,394.841
50579-1,HCC1500,200854,INS,50235,100,ng/ml,30,minute,pP38,378.726
50579-1,HCC1500,200854,INS,50339,1,ng/ml,90,minute,pP38,364.056
50579-1,HCC1500,200854,INS,50111,100,ng/ml,90,minute,pP38,401.212
50579-1,HCC1500,200862,NGF-beta,49859,1,ng/ml,10,minute,pAkt,222.007
50579-1,HCC1500,200862,NGF-beta,49800,100,ng/ml,10,minute,pAkt,202.206
50579-1,HCC1500,200862,NGF-beta,49668,1,ng/ml,30,minute,pAkt,222.680
50579-1,HCC1500,200862,NGF-beta,49764,100,ng/ml,30,minute,pAkt,211.109
50579-1,HCC1500,200862,NGF-beta,49899,1,ng/ml,90,minute,pAkt,197.959
50579-1,HCC1500,200862,NGF-beta,49808,100,ng/ml,90,minute,pAkt,207.258
50579-1,HCC1500,200862,NGF-beta,49312,1,ng/ml,10,minute,pErk,244.027
50579-1,HCC1500,200862,NGF-beta,49416,100,ng/ml,10,minute,pErk,214.600
50579-1,HCC1500,200862,NGF-beta,49264,1,ng/ml,30,minute,pErk,206.890
50579-1,HCC1500,200862,NGF-beta,49360,100,ng/ml,30,minute,pErk,204.128
50579-1,HCC1500,200862,NGF-beta,49476,1,ng/ml,90,minute,pErk,200.638
50579-1,HCC1500,200862,NGF-beta,49504,100,ng/ml,90,minute,pErk,198.710
50579-1,HCC1500,200862,NGF-beta,50643,1,ng/ml,10,minute,pJnk,150.808
50579-1,HCC1500,200862,NGF-beta,50384,100,ng/ml,10,minute,pJnk,146.328
50579-1,HCC1500,200862,NGF-beta,50723,1,ng/ml,30,minute,pJnk,159.331
50579-1,HCC1500,200862,NGF-beta,50568,100,ng/ml,30,minute,pJnk,161.608
50579-1,HCC1500,200862,NGF-beta,50360,1,ng/ml,90,minute,pJnk,144.863
50579-1,HCC1500,200862,NGF-beta,50616,100,ng/ml,90,minute,pJnk,152.070
50579-1,HCC1500,200862,NGF-beta,50219,1,ng/ml,10,minute,pP38,407.164
50579-1,HCC1500,200862,NGF-beta,50107,100,ng/ml,10,minute,pP38,359.988
50579-1,HCC1500,200862,NGF-beta,50331,1,ng/ml,30,minute,pP38,367.529
50579-1,HCC1500,200862,NGF-beta,50103,100,ng/ml,30,minute,pP38,378.710
50579-1,HCC1500,200862,NGF-beta,50135,1,ng/ml,90,minute,pP38,346.161
50579-1,HCC1500,200862,NGF-beta,49988,100,ng/ml,90,minute,pP38,384.654
50579-1,HCC1500,200857,PDGF-BB,49620,1,ng/ml,10,minute,pAkt,216.510
50579-1,HCC1500,200857,PDGF-BB,49832,100,ng/ml,10,minute,pAkt,223.840
50579-1,HCC1500,200857,PDGF-BB,49664,1,ng/ml,30,minute,pAkt,210.332
50579-1,HCC1500,200857,PDGF-BB,49943,100,ng/ml,30,minute,pAkt,223.091
50579-1,HCC1500,200857,PDGF-BB,49676,1,ng/ml,90,minute,pAkt,199.779
50579-1,HCC1500,200857,PDGF-BB,49820,100,ng/ml,90,minute,pAkt,204.029
50579-1,HCC1500,200857,PDGF-BB,49248,1,ng/ml,10,minute,pErk,254.215
50579-1,HCC1500,200857,PDGF-BB,49500,100,ng/ml,10,minute,pErk,252.653
50579-1,HCC1500,200857,PDGF-BB,49236,1,ng/ml,30,minute,pErk,259.245
50579-1,HCC1500,200857,PDGF-BB,49336,100,ng/ml,30,minute,pErk,254.724
50579-1,HCC1500,200857,PDGF-BB,49508,1,ng/ml,90,minute,pErk,256.188
50579-1,HCC1500,200857,PDGF-BB,49552,100,ng/ml,90,minute,pErk,234.109
50579-1,HCC1500,200857,PDGF-BB,50528,1,ng/ml,10,minute,pJnk,139.219
50579-1,HCC1500,200857,PDGF-BB,50612,100,ng/ml,10,minute,pJnk,143.802
50579-1,HCC1500,200857,PDGF-BB,50520,1,ng/ml,30,minute,pJnk,144.826
50579-1,HCC1500,200857,PDGF-BB,50608,100,ng/ml,30,minute,pJnk,151.790
50579-1,HCC1500,200857,PDGF-BB,50380,1,ng/ml,90,minute,pJnk,149.338
50579-1,HCC1500,200857,PDGF-BB,50600,100,ng/ml,90,minute,pJnk,140.608
50579-1,HCC1500,200857,PDGF-BB,50028,1,ng/ml,10,minute,pP38,395.583
50579-1,HCC1500,200857,PDGF-BB,50255,100,ng/ml,10,minute,pP38,409.552
50579-1,HCC1500,200857,PDGF-BB,50287,1,ng/ml,30,minute,pP38,374.375
50579-1,HCC1500,200857,PDGF-BB,50151,100,ng/ml,30,minute,pP38,426.346
50579-1,HCC1500,200857,PDGF-BB,50315,1,ng/ml,90,minute,pP38,378.017
50579-1,HCC1500,200857,PDGF-BB,50267,100,ng/ml,90,minute,pP38,384.442
50579-1,HCC1500,200859,SCF,49740,1,ng/ml,10,minute,pAkt,197.916
50579-1,HCC1500,200859,SCF,49780,100,ng/ml,10,minute,pAkt,195.854
50579-1,HCC1500,200859,SCF,49692,1,ng/ml,30,minute,pAkt,206.128
50579-1,HCC1500,200859,SCF,49712,100,ng/ml,30,minute,pAkt,209.221
50579-1,HCC1500,200859,SCF,49744,1,ng/ml,90,minute,pAkt,220.295
50579-1,HCC1500,200859,SCF,49680,100,ng/ml,90,minute,pAkt,207.684
50579-1,HCC1500,200859,SCF,49220,1,ng/ml,10,minute,pErk,233.103
50579-1,HCC1500,200859,SCF,49468,100,ng/ml,10,minute,pErk,259.608
50579-1,HCC1500,200859,SCF,49304,1,ng/ml,30,minute,pErk,257.322
50579-1,HCC1500,200859,SCF,49364,100,ng/ml,30,minute,pErk,256.600
50579-1,HCC1500,200859,SCF,49492,1,ng/ml,90,minute,pErk,245.618
50579-1,HCC1500,200859,SCF,49316,100,ng/ml,90,minute,pErk,222.747
50579-1,HCC1500,200859,SCF,50667,1,ng/ml,10,minute,pJnk,142.719
50579-1,HCC1500,200859,SCF,50524,100,ng/ml,10,minute,pJnk,145.471
50579-1,HCC1500,200859,SCF,50703,1,ng/ml,30,minute,pJnk,189.871
50579-1,HCC1500,200859,SCF,50376,100,ng/ml,30,minute,pJnk,147.341
50579-1,HCC1500,200859,SCF,50532,1,ng/ml,90,minute,pJnk,139.879
50579-1,HCC1500,200859,SCF,50404,100,ng/ml,90,minute,pJnk,142.487
50579-1,HCC1500,200859,SCF,50283,1,ng/ml,10,minute,pP38,428.250
50579-1,HCC1500,200859,SCF,50223,100,ng/ml,10,minute,pP38,410.030
50579-1,HCC1500,200859,SCF,50279,1,ng/ml,30,minute,pP38,373.991
50579-1,HCC1500,200859,SCF,49992,100,ng/ml,30,minute,pP38,399.276
50579-1,HCC1500,200859,SCF,50024,1,ng/ml,90,minute,pP38,400.045
50579-1,HCC1500,200859,SCF,50000,100,ng/ml,90,minute,pP38,405.287
50579-1,HCC1500,200864,VEGF165,49591,1,ng/ml,10,minute,pAkt,199.060
50579-1,HCC1500,200864,VEGF165,49736,100,ng/ml,10,minute,pAkt,194.321
50579-1,HCC1500,200864,VEGF165,49596,1,ng/ml,30,minute,pAkt,207.026
50579-1,HCC1500,200864,VEGF165,49768,100,ng/ml,30,minute,pAkt,220.171
50579-1,HCC1500,200864,VEGF165,49828,1,ng/ml,90,minute,pAkt,221.448
50579-1,HCC1500,200864,VEGF165,49696,100,ng/ml,90,minute,pAkt,200.374
50579-1,HCC1500,200864,VEGF165,49207,1,ng/ml,10,minute,pErk,229.937
50579-1,HCC1500,200864,VEGF165,49268,100,ng/ml,10,minute,pErk,224.563
50579-1,HCC1500,200864,VEGF165,49324,1,ng/ml,30,minute,pErk,218.143
50579-1,HCC1500,200864,VEGF165,49472,100,ng/ml,30,minute,pErk,242.015
50579-1,HCC1500,200864,VEGF165,49288,1,ng/ml,90,minute,pErk,220.719
50579-1,HCC1500,200864,VEGF165,49536,100,ng/ml,90,minute,pErk,214.359
50579-1,HCC1500,200864,VEGF165,50359,1,ng/ml,10,minute,pJnk,158.901
50579-1,HCC1500,200864,VEGF165,50588,100,ng/ml,10,minute,pJnk,148.211
50579-1,HCC1500,200864,VEGF165,50388,1,ng/ml,30,minute,pJnk,158.898
50579-1,HCC1500,200864,VEGF165,50659,100,ng/ml,30,minute,pJnk,162.527
50579-1,HCC1500,200864,VEGF165,50584,1,ng/ml,90,minute,pJnk,155.346
50579-1,HCC1500,200864,VEGF165,50368,100,ng/ml,90,minute,pJnk,154.807
50579-1,HCC1500,200864,VEGF165,49975,1,ng/ml,10,minute,pP38,403.127
50579-1,HCC1500,200864,VEGF165,50275,100,ng/ml,10,minute,pP38,415.418
50579-1,HCC1500,200864,VEGF165,50199,1,ng/ml,30,minute,pP38,382.318
50579-1,HCC1500,200864,VEGF165,50259,100,ng/ml,30,minute,pP38,378.906
50579-1,HCC1500,200864,VEGF165,50119,1,ng/ml,90,minute,pP38,385.208
50579-1,HCC1500,200864,VEGF165,50044,100,ng/ml,90,minute,pP38,397.255
50579-1,HCC1500,,,49855,0,ng/ml,,,pAkt,185.405
50579-1,HCC1500,,,49328,0,ng/ml,,,pErk,236.148
50579-1,HCC1500,,,50727,0,ng/ml,,,pJnk,149.102
50579-1,HCC1500,,,50355,0,ng/ml,,,pP38,441.009
50210-2,HCC1569,200852,BTC,23452,1,ng/ml,10,minute,pAkt,4494.936
50210-2,HCC1569,200852,BTC,23432,100,ng/ml,10,minute,pAkt,8219.324
50210-2,HCC1569,200852,BTC,23248,1,ng/ml,30,minute,pAkt,4514.015
50210-2,HCC1569,200852,BTC,23448,100,ng/ml,30,minute,pAkt,8440.744
50210-2,HCC1569,200852,BTC,23460,1,ng/ml,90,minute,pAkt,4759.904
50210-2,HCC1569,200852,BTC,23348,100,ng/ml,90,minute,pAkt,8955.772
50210-2,HCC1569,200852,BTC,23100,1,ng/ml,10,minute,pErk,8436.306
50210-2,HCC1569,200852,BTC,22896,100,ng/ml,10,minute,pErk,11773.820
50210-2,HCC1569,200852,BTC,22916,1,ng/ml,30,minute,pErk,7450.042
50210-2,HCC1569,200852,BTC,22968,100,ng/ml,30,minute,pErk,7838.592
50210-2,HCC1569,200852,BTC,22844,1,ng/ml,90,minute,pErk,6218.297
50210-2,HCC1569,200852,BTC,23060,100,ng/ml,90,minute,pErk,4559.220
50210-2,HCC1569,200852,BTC,24052,1,ng/ml,10,minute,pJnk,168.589
50210-2,HCC1569,200852,BTC,23928,100,ng/ml,10,minute,pJnk,201.947
50210-2,HCC1569,200852,BTC,23916,1,ng/ml,30,minute,pJnk,162.454
50210-2,HCC1569,200852,BTC,24200,100,ng/ml,30,minute,pJnk,228.642
50210-2,HCC1569,200852,BTC,23936,1,ng/ml,90,minute,pJnk,167.579
50210-2,HCC1569,200852,BTC,24240,100,ng/ml,90,minute,pJnk,196.031
50210-2,HCC1569,200852,BTC,23796,1,ng/ml,10,minute,pP38,475.480
50210-2,HCC1569,200852,BTC,23536,100,ng/ml,10,minute,pP38,596.992
50210-2,HCC1569,200852,BTC,23828,1,ng/ml,30,minute,pP38,497.563
50210-2,HCC1569,200852,BTC,23672,100,ng/ml,30,minute,pP38,563.650
50210-2,HCC1569,200852,BTC,23524,1,ng/ml,90,minute,pP38,510.638
50210-2,HCC1569,200852,BTC,23744,100,ng/ml,90,minute,pP38,483.353
50210-2,HCC1569,200863,EFNA1,23240,1,ng/ml,10,minute,pAkt,3830.121
50210-2,HCC1569,200863,EFNA1,23152,100,ng/ml,10,minute,pAkt,3505.150
50210-2,HCC1569,200863,EFNA1,23212,1,ng/ml,30,minute,pAkt,3589.496
50210-2,HCC1569,200863,EFNA1,23168,100,ng/ml,30,minute,pAkt,3440.717
50210-2,HCC1569,200863,EFNA1,23336,1,ng/ml,90,minute,pAkt,3621.300
50210-2,HCC1569,200863,EFNA1,23280,100,ng/ml,90,minute,pAkt,3820.144
50210-2,HCC1569,200863,EFNA1,23112,1,ng/ml,10,minute,pErk,1886.220
50210-2,HCC1569,200863,EFNA1,22996,100,ng/ml,10,minute,pErk,1793.789
50210-2,HCC1569,200863,EFNA1,22832,1,ng/ml,30,minute,pErk,1575.040
50210-2,HCC1569,200863,EFNA1,22780,100,ng/ml,30,minute,pErk,1794.135
50210-2,HCC1569,200863,EFNA1,23120,1,ng/ml,90,minute,pErk,1591.528
50210-2,HCC1569,200863,EFNA1,22900,100,ng/ml,90,minute,pErk,1657.760
50210-2,HCC1569,200863,EFNA1,24256,1,ng/ml,10,minute,pJnk,156.415
50210-2,HCC1569,200863,EFNA1,23944,100,ng/ml,10,minute,pJnk,149.832
50210-2,HCC1569,200863,EFNA1,24076,1,ng/ml,30,minute,pJnk,153.516
50210-2,HCC1569,200863,EFNA1,24220,100,ng/ml,30,minute,pJnk,152.699
50210-2,HCC1569,200863,EFNA1,23948,1,ng/ml,90,minute,pJnk,151.744
50210-2,HCC1569,200863,EFNA1,24168,100,ng/ml,90,minute,pJnk,155.162
50210-2,HCC1569,200863,EFNA1,23600,1,ng/ml,10,minute,pP38,450.486
50210-2,HCC1569,200863,EFNA1,23652,100,ng/ml,10,minute,pP38,461.490
50210-2,HCC1569,200863,EFNA1,23860,1,ng/ml,30,minute,pP38,462.903
50210-2,HCC1569,200863,EFNA1,23888,100,ng/ml,30,minute,pP38,510.475
50210-2,HCC1569,200863,EFNA1,23668,1,ng/ml,90,minute,pP38,468.546
50210-2,HCC1569,200863,EFNA1,23624,100,ng/ml,90,minute,pP38,492.548
50210-2,HCC1569,200850,EGF,23284,1,ng/ml,10,minute,pAkt,4322.966
50210-2,HCC1569,200850,EGF,23252,100,ng/ml,10,minute,pAkt,6206.713
50210-2,HCC1569,200850,EGF,23496,1,ng/ml,30,minute,pAkt,4399.637
50210-2,HCC1569,200850,EGF,23396,100,ng/ml,30,minute,pAkt,6406.982
50210-2,HCC1569,200850,EGF,23148,1,ng/ml,90,minute,pAkt,4404.722
50210-2,HCC1569,200850,EGF,23184,100,ng/ml,90,minute,pAkt,6055.593
50210-2,HCC1569,200850,EGF,23116,1,ng/ml,10,minute,pErk,5570.548
50210-2,HCC1569,200850,EGF,22748,100,ng/ml,10,minute,pErk,12186.510
50210-2,HCC1569,200850,EGF,23076,1,ng/ml,30,minute,pErk,6026.682
50210-2,HCC1569,200850,EGF,22880,100,ng/ml,30,minute,pErk,8049.947
50210-2,HCC1569,200850,EGF,23028,1,ng/ml,90,minute,pErk,5262.200
50210-2,HCC1569,200850,EGF,22760,100,ng/ml,90,minute,pErk,4759.299
50210-2,HCC1569,200850,EGF,24212,1,ng/ml,10,minute,pJnk,156.397
50210-2,HCC1569,200850,EGF,23920,100,ng/ml,10,minute,pJnk,191.276
50210-2,HCC1569,200850,EGF,24156,1,ng/ml,30,minute,pJnk,145.309
50210-2,HCC1569,200850,EGF,24136,100,ng/ml,30,minute,pJnk,181.581
50210-2,HCC1569,200850,EGF,24188,1,ng/ml,90,minute,pJnk,165.608
50210-2,HCC1569,200850,EGF,24140,100,ng/ml,90,minute,pJnk,170.724
50210-2,HCC1569,200850,EGF,23784,1,ng/ml,10,minute,pP38,508.172
50210-2,HCC1569,200850,EGF,23724,100,ng/ml,10,minute,pP38,591.395
50210-2,HCC1569,200850,EGF,23680,1,ng/ml,30,minute,pP38,465.278
50210-2,HCC1569,200850,EGF,23852,100,ng/ml,30,minute,pP38,504.065
50210-2,HCC1569,200850,EGF,23588,1,ng/ml,90,minute,pP38,475.753
50210-2,HCC1569,200850,EGF,23632,100,ng/ml,90,minute,pP38,474.030
50210-2,HCC1569,200851,EPR,23300,1,ng/ml,10,minute,pAkt,4245.859
50210-2,HCC1569,200851,EPR,23156,100,ng/ml,10,minute,pAkt,5461.575
50210-2,HCC1569,200851,EPR,23296,1,ng/ml,30,minute,pAkt,4065.541
50210-2,HCC1569,200851,EPR,23360,100,ng/ml,30,minute,pAkt,5702.001
50210-2,HCC1569,200851,EPR,23444,1,ng/ml,90,minute,pAkt,4188.146
50210-2,HCC1569,200851,EPR,23320,100,ng/ml,90,minute,pAkt,5725.897
50210-2,HCC1569,200851,EPR,22908,1,ng/ml,10,minute,pErk,2425.647
50210-2,HCC1569,200851,EPR,22744,100,ng/ml,10,minute,pErk,7659.928
50210-2,HCC1569,200851,EPR,22800,1,ng/ml,30,minute,pErk,2602.566
50210-2,HCC1569,200851,EPR,22804,100,ng/ml,30,minute,pErk,8343.608
50210-2,HCC1569,200851,EPR,22796,1,ng/ml,90,minute,pErk,3015.172
50210-2,HCC1569,200851,EPR,23024,100,ng/ml,90,minute,pErk,6355.711
50210-2,HCC1569,200851,EPR,24176,1,ng/ml,10,minute,pJnk,161.039
50210-2,HCC1569,200851,EPR,23992,100,ng/ml,10,minute,pJnk,177.448
50210-2,HCC1569,200851,EPR,24112,1,ng/ml,30,minute,pJnk,150.962
50210-2,HCC1569,200851,EPR,23896,100,ng/ml,30,minute,pJnk,188.910
50210-2,HCC1569,200851,EPR,23960,1,ng/ml,90,minute,pJnk,165.578
50210-2,HCC1569,200851,EPR,24012,100,ng/ml,90,minute,pJnk,185.294
50210-2,HCC1569,200851,EPR,23872,1,ng/ml,10,minute,pP38,449.520
50210-2,HCC1569,200851,EPR,23684,100,ng/ml,10,minute,pP38,491.883
50210-2,HCC1569,200851,EPR,23540,1,ng/ml,30,minute,pP38,471.068
50210-2,HCC1569,200851,EPR,23820,100,ng/ml,30,minute,pP38,502.049
50210-2,HCC1569,200851,EPR,23868,1,ng/ml,90,minute,pP38,445.104
50210-2,HCC1569,200851,EPR,23776,100,ng/ml,90,minute,pP38,493.179
50210-2,HCC1569,200860,FGF-1,23272,1,ng/ml,10,minute,pAkt,3858.610
50210-2,HCC1569,200860,FGF-1,23288,100,ng/ml,10,minute,pAkt,4290.904
50210-2,HCC1569,200860,FGF-1,23140,1,ng/ml,30,minute,pAkt,3611.989
50210-2,HCC1569,200860,FGF-1,23436,100,ng/ml,30,minute,pAkt,4107.129
50210-2,HCC1569,200860,FGF-1,23132,1,ng/ml,90,minute,pAkt,3765.963
50210-2,HCC1569,200860,FGF-1,23344,100,ng/ml,90,minute,pAkt,4289.591
50210-2,HCC1569,200860,FGF-1,22876,1,ng/ml,10,minute,pErk,1921.919
50210-2,HCC1569,200860,FGF-1,22852,100,ng/ml,10,minute,pErk,7021.556
50210-2,HCC1569,200860,FGF-1,23104,1,ng/ml,30,minute,pErk,2621.066
50210-2,HCC1569,200860,FGF-1,22888,100,ng/ml,30,minute,pErk,3218.252
50210-2,HCC1569,200860,FGF-1,22752,1,ng/ml,90,minute,pErk,3337.822
50210-2,HCC1569,200860,FGF-1,22920,100,ng/ml,90,minute,pErk,2363.114
50210-2,HCC1569,200860,FGF-1,24248,1,ng/ml,10,minute,pJnk,150.987
50210-2,HCC1569,200860,FGF-1,23968,100,ng/ml,10,minute,pJnk,160.177
50210-2,HCC1569,200860,FGF-1,24132,1,ng/ml,30,minute,pJnk,146.424
50210-2,HCC1569,200860,FGF-1,24064,100,ng/ml,30,minute,pJnk,148.611
50210-2,HCC1569,200860,FGF-1,23932,1,ng/ml,90,minute,pJnk,151.483
50210-2,HCC1569,200860,FGF-1,23988,100,ng/ml,90,minute,pJnk,156.723
50210-2,HCC1569,200860,FGF-1,23548,1,ng/ml,10,minute,pP38,443.280
50210-2,HCC1569,200860,FGF-1,23816,100,ng/ml,10,minute,pP38,460.340
50210-2,HCC1569,200860,FGF-1,23592,1,ng/ml,30,minute,pP38,466.135
50210-2,HCC1569,200860,FGF-1,23720,100,ng/ml,30,minute,pP38,489.576
50210-2,HCC1569,200860,FGF-1,23676,1,ng/ml,90,minute,pP38,499.573
50210-2,HCC1569,200860,FGF-1,23756,100,ng/ml,90,minute,pP38,428.284
50210-2,HCC1569,200861,FGF-2,23188,1,ng/ml,10,minute,pAkt,3731.984
50210-2,HCC1569,200861,FGF-2,23232,100,ng/ml,10,minute,pAkt,4054.798
50210-2,HCC1569,200861,FGF-2,23160,1,ng/ml,30,minute,pAkt,3749.643
50210-2,HCC1569,200861,FGF-2,23456,100,ng/ml,30,minute,pAkt,3932.326
50210-2,HCC1569,200861,FGF-2,23492,1,ng/ml,90,minute,pAkt,3759.404
50210-2,HCC1569,200861,FGF-2,23260,100,ng/ml,90,minute,pAkt,4333.170
50210-2,HCC1569,200861,FGF-2,23004,1,ng/ml,10,minute,pErk,2581.333
50210-2,HCC1569,200861,FGF-2,22824,100,ng/ml,10,minute,pErk,5910.175
50210-2,HCC1569,200861,FGF-2,22936,1,ng/ml,30,minute,pErk,2797.447
50210-2,HCC1569,200861,FGF-2,22972,100,ng/ml,30,minute,pErk,4062.133
50210-2,HCC1569,200861,FGF-2,22808,1,ng/ml,90,minute,pErk,3681.741
50210-2,HCC1569,200861,FGF-2,22948,100,ng/ml,90,minute,pErk,3898.426
50210-2,HCC1569,200861,FGF-2,23908,1,ng/ml,10,minute,pJnk,150.659
50210-2,HCC1569,200861,FGF-2,24104,100,ng/ml,10,minute,pJnk,148.569
50210-2,HCC1569,200861,FGF-2,24116,1,ng/ml,30,minute,pJnk,136.236
50210-2,HCC1569,200861,FGF-2,24196,100,ng/ml,30,minute,pJnk,143.219
50210-2,HCC1569,200861,FGF-2,24148,1,ng/ml,90,minute,pJnk,147.282
50210-2,HCC1569,200861,FGF-2,24268,100,ng/ml,90,minute,pJnk,160.373
50210-2,HCC1569,200861,FGF-2,23612,1,ng/ml,10,minute,pP38,496.189
50210-2,HCC1569,200861,FGF-2,23732,100,ng/ml,10,minute,pP38,453.957
50210-2,HCC1569,200861,FGF-2,23692,1,ng/ml,30,minute,pP38,452.247
50210-2,HCC1569,200861,FGF-2,23740,100,ng/ml,30,minute,pP38,460.954
50210-2,HCC1569,200861,FGF-2,23876,1,ng/ml,90,minute,pP38,469.047
50210-2,HCC1569,200861,FGF-2,23792,100,ng/ml,90,minute,pP38,435.234
50210-2,HCC1569,200858,HGF,23128,1,ng/ml,10,minute,pAkt,4154.386
50210-2,HCC1569,200858,HGF,23256,100,ng/ml,10,minute,pAkt,6285.673
50210-2,HCC1569,200858,HGF,23488,1,ng/ml,30,minute,pAkt,3913.283
50210-2,HCC1569,200858,HGF,23480,100,ng/ml,30,minute,pAkt,6577.429
50210-2,HCC1569,200858,HGF,23228,1,ng/ml,90,minute,pAkt,4232.382
50210-2,HCC1569,200858,HGF,23416,100,ng/ml,90,minute,pAkt,6037.252
50210-2,HCC1569,200858,HGF,23012,1,ng/ml,10,minute,pErk,1707.670
50210-2,HCC1569,200858,HGF,22912,100,ng/ml,10,minute,pErk,9023.836
50210-2,HCC1569,200858,HGF,23052,1,ng/ml,30,minute,pErk,1900.809
50210-2,HCC1569,200858,HGF,23064,100,ng/ml,30,minute,pErk,7967.502
50210-2,HCC1569,200858,HGF,22872,1,ng/ml,90,minute,pErk,2099.613
50210-2,HCC1569,200858,HGF,22812,100,ng/ml,90,minute,pErk,4342.732
50210-2,HCC1569,200858,HGF,24036,1,ng/ml,10,minute,pJnk,159.735
50210-2,HCC1569,200858,HGF,24024,100,ng/ml,10,minute,pJnk,177.404
50210-2,HCC1569,200858,HGF,24164,1,ng/ml,30,minute,pJnk,162.534
50210-2,HCC1569,200858,HGF,24016,100,ng/ml,30,minute,pJnk,194.551
