Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration (uM),Time Point (hr),Mean Total Cell Count Before Treatment,Mean Total Cell Count After Treatment,Mean Total Control Cell Count,Mean Relative Cell Count,Mean Normalized Growth Rate Inhibition Value
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,40.10,19.50,1039,3104,0.3344,0.6872
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,42.10,19.50,1065,3461,0.3070,0.6766
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,44.00,19.50,1098,3824,0.2861,0.6667
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,46.00,19.50,1125,4146,0.2715,0.6607
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,48.00,19.50,1167,4441,0.2635,0.6578
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,50.00,19.50,1218,4744,0.2582,0.6577
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,51.90,19.50,1251,4974,0.2541,0.6578
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,53.90,19.50,1300,5154,0.2563,0.6603
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,55.90,19.50,1327,5348,0.2545,0.6617
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,57.80,19.50,1379,5483,0.2602,0.6659
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,59.80,19.50,1401,5578,0.2602,0.6664
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,62.80,19.50,1459,5586,0.2698,0.6742
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,64.70,19.50,1486,5643,0.2728,0.6760
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,66.70,19.50,1528,5728,0.2752,0.6800
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,68.70,19.50,1568,5743,0.2817,0.6845
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,70.70,19.50,1611,5784,0.2853,0.6900
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,72.60,19.50,1632,5854,0.2837,0.6892
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,74.60,19.50,1687,5927,0.2897,0.6939
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,76.60,19.50,1725,5898,0.2960,0.6988
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,78.50,19.50,1754,5949,0.2984,0.7008
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,80.50,19.50,1810,6018,0.3038,0.7062
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,82.50,19.50,1836,6031,0.3073,0.7080
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,84.40,19.50,1898,6038,0.3163,0.7133
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,86.40,19.50,1967,6081,0.3247,0.7200
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,88.40,19.50,2027,6064,0.3346,0.7248
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,90.40,19.50,2068,6097,0.3390,0.7287
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,92.30,19.50,2147,6153,0.3485,0.7345
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.017783,94.30,19.50,2181,6154,0.3531,0.7380
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,2.70,19.50,199,163,1.2128,0.5171
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,4.60,19.50,321,295,1.0886,0.4520
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,6.60,19.50,387,390,0.9916,0.4641
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,8.60,19.50,425,442,0.9627,0.4794
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,10.60,19.50,441,467,0.9439,0.5210
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,12.50,19.50,457,495,0.9239,0.5468
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,14.50,19.50,489,537,0.9100,0.6024
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,16.50,19.50,532,626,0.8507,0.6196
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,18.40,19.50,589,775,0.7608,0.6388
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,20.40,19.50,642,951,0.6761,0.6152
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,22.40,19.50,684,1150,0.5951,0.6069
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,24.30,19.50,725,1322,0.5486,0.6114
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,26.30,19.50,745,1491,0.5002,0.6170
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,28.30,19.50,752,1665,0.4521,0.6238
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,30.30,19.50,772,1887,0.4093,0.6353
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,32.20,19.50,788,2123,0.3711,0.6340
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,34.20,19.50,814,2452,0.3318,0.6327
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,36.20,19.50,836,2641,0.3164,0.6307
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,38.10,19.50,842,2867,0.2937,0.6250
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,40.10,19.50,863,3104,0.2779,0.6199
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,42.10,19.50,873,3461,0.2521,0.6092
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,44.00,19.50,887,3824,0.2317,0.5985
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,46.00,19.50,908,4146,0.2191,0.5962
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,48.00,19.50,934,4441,0.2107,0.5903
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,50.00,19.50,969,4744,0.2050,0.5921
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,51.90,19.50,989,4974,0.2002,0.5909
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,53.90,19.50,998,5154,0.1957,0.5816
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,55.90,19.50,1014,5348,0.1932,0.5875
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,57.80,19.50,1018,5483,0.1902,0.5858
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,59.80,19.50,1034,5578,0.1901,0.5849
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,62.80,19.50,1058,5586,0.1938,0.5921
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,64.70,19.50,1064,5643,0.1933,0.5933
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,66.70,19.50,1072,5728,0.1913,0.5908
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,68.70,19.50,1075,5743,0.1910,0.5959
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,70.70,19.50,1099,5784,0.1932,0.6012
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,72.60,19.50,1094,5854,0.1889,0.5956
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,74.60,19.50,1106,5927,0.1887,0.5946
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,76.60,19.50,1118,5898,0.1910,0.6005
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,78.50,19.50,1125,5949,0.1905,0.6011
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,80.50,19.50,1134,6018,0.1896,0.6037
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,82.50,19.50,1143,6031,0.1905,0.6042
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,84.40,19.50,1157,6038,0.1923,0.6056
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,86.40,19.50,1170,6081,0.1928,0.6079
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,88.40,19.50,1175,6064,0.1939,0.6067
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,90.40,19.50,1179,6097,0.1934,0.6065
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,92.30,19.50,1203,6153,0.1954,0.6103
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.031623,94.30,19.50,1206,6154,0.1957,0.6117
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,2.70,19.50,277,163,1.7076,0.6812
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,4.60,19.50,393,295,1.3383,0.5370
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,6.60,19.50,451,390,1.1558,0.4653
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,8.60,19.50,485,442,1.0983,0.5216
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,10.60,19.50,506,467,1.0843,0.5826
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,12.50,19.50,527,495,1.0640,0.6536
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,14.50,19.50,559,537,1.0396,0.6935
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,16.50,19.50,615,626,0.9866,0.7618
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,18.40,19.50,731,775,0.9495,0.8069
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,20.40,19.50,840,951,0.8971,0.8134
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,22.40,19.50,894,1150,0.7858,0.7805
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,24.30,19.50,924,1322,0.6943,0.7502
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,26.30,19.50,926,1491,0.6183,0.7259
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,28.30,19.50,932,1665,0.5592,0.7136
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,30.30,19.50,941,1887,0.4989,0.6978
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,32.20,19.50,949,2123,0.4476,0.6723
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,34.20,19.50,983,2452,0.4037,0.6566
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,36.20,19.50,997,2641,0.3787,0.6465
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,38.10,19.50,1002,2867,0.3506,0.6335
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,40.10,19.50,1007,3104,0.3249,0.6128
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,42.10,19.50,1012,3461,0.2934,0.6102
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,44.00,19.50,1017,3824,0.2670,0.5999
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,46.00,19.50,1028,4146,0.2480,0.5926
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,48.00,19.50,1028,4441,0.2312,0.5827
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,50.00,19.50,1036,4744,0.2177,0.5771
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,51.90,19.50,1041,4974,0.2083,0.5713
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,53.90,19.50,1047,5154,0.2019,0.5674
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,55.90,19.50,1052,5348,0.1953,0.5608
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,57.80,19.50,1047,5483,0.1895,0.5591
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,59.80,19.50,1050,5578,0.1868,0.5550
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,62.80,19.50,1060,5586,0.1883,0.5589
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,64.70,19.50,1051,5643,0.1847,0.5509
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,66.70,19.50,1056,5728,0.1830,0.5500
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,68.70,19.50,1072,5743,0.1853,0.5551
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,70.70,19.50,1071,5784,0.1836,0.5541
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,72.60,19.50,1062,5854,0.1803,0.5539
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,74.60,19.50,1068,5927,0.1790,0.5508
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,76.60,19.50,1073,5898,0.1810,0.5548
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,78.50,19.50,1076,5949,0.1802,0.5544
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,80.50,19.50,1090,6018,0.1803,0.5572
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,82.50,19.50,1093,6031,0.1805,0.5609
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,84.40,19.50,1081,6038,0.1786,0.5574
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,86.40,19.50,1076,6081,0.1766,0.5573
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,88.40,19.50,1081,6064,0.1783,0.5639
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,90.40,19.50,1086,6097,0.1783,0.5630
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,92.30,19.50,1091,6153,0.1776,0.5601
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.1,94.30,19.50,1063,6154,0.1732,0.5568
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,2.70,19.50,210,163,1.3018,0.5945
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,4.60,19.50,354,295,1.2057,0.5391
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,6.60,19.50,390,390,0.9984,0.4818
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,8.60,19.50,390,442,0.8822,0.4786
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,10.60,19.50,402,467,0.8609,0.5405
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,12.50,19.50,424,495,0.8572,0.5691
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,14.50,19.50,445,537,0.8274,0.6311
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,16.50,19.50,479,626,0.7718,0.6839
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,18.40,19.50,534,775,0.6954,0.7330
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,20.40,19.50,603,951,0.6448,0.7600
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,22.40,19.50,664,1150,0.5852,0.7486
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,24.30,19.50,733,1322,0.5499,0.7465
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,26.30,19.50,761,1491,0.5081,0.7360
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,28.30,19.50,759,1665,0.4548,0.7121
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,30.30,19.50,781,1887,0.4140,0.6953
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,32.20,19.50,791,2123,0.3737,0.6780
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,34.20,19.50,820,2452,0.3375,0.6642
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,36.20,19.50,840,2641,0.3195,0.6568
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,38.10,19.50,839,2867,0.2939,0.6430
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,40.10,19.50,845,3104,0.2727,0.6322
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,42.10,19.50,859,3461,0.2489,0.6188
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,44.00,19.50,868,3824,0.2281,0.6071
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,46.00,19.50,866,4146,0.2088,0.5947
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,48.00,19.50,877,4441,0.1971,0.5877
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,50.00,19.50,874,4744,0.1837,0.5775
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,51.90,19.50,884,4974,0.1768,0.5743
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,53.90,19.50,881,5154,0.1695,0.5689
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,55.90,19.50,897,5348,0.1663,0.5672
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,57.80,19.50,887,5483,0.1601,0.5631
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,59.80,19.50,897,5578,0.1593,0.5616
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,62.80,19.50,898,5586,0.1591,0.5622
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,64.70,19.50,893,5643,0.1566,0.5610
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,66.70,19.50,901,5728,0.1556,0.5599
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,68.70,19.50,900,5743,0.1554,0.5602
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,70.70,19.50,900,5784,0.1543,0.5590
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,72.60,19.50,922,5854,0.1566,0.5610
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,74.60,19.50,903,5927,0.1511,0.5555
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,76.60,19.50,908,5898,0.1531,0.5586
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,78.50,19.50,900,5949,0.1504,0.5569
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,80.50,19.50,915,6018,0.1513,0.5589
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,82.50,19.50,897,6031,0.1480,0.5549
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,84.40,19.50,927,6038,0.1532,0.5589
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,86.40,19.50,931,6081,0.1528,0.5593
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,88.40,19.50,906,6064,0.1493,0.5543
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,90.40,19.50,907,6097,0.1489,0.5534
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,92.30,19.50,911,6153,0.1483,0.5539
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,0.31623,94.30,19.50,906,6154,0.1478,0.5544
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,2.70,19.50,325,163,2.0301,0.7639
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,4.60,19.50,414,295,1.4225,0.5343
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,6.60,19.50,464,390,1.1895,0.4707
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,8.60,19.50,493,442,1.1153,0.4742
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,10.60,19.50,513,467,1.0968,0.5195
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,12.50,19.50,531,495,1.0733,0.5758
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,14.50,19.50,558,537,1.0399,0.6174
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,16.50,19.50,610,626,0.9728,0.7282
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,18.40,19.50,688,775,0.8893,0.7671
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,20.40,19.50,756,951,0.7977,0.7603
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,22.40,19.50,788,1150,0.6866,0.7403
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,24.30,19.50,791,1322,0.5983,0.7135
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,26.30,19.50,804,1491,0.5390,0.7086
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,28.30,19.50,815,1665,0.4895,0.7024
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,30.30,19.50,823,1887,0.4365,0.6789
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,32.20,19.50,840,2123,0.3960,0.6669
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,34.20,19.50,923,2452,0.3758,0.6859
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,36.20,19.50,947,2641,0.3582,0.6824
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,38.10,19.50,950,2867,0.3311,0.6672
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,40.10,19.50,962,3104,0.3098,0.6628
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,42.10,19.50,974,3461,0.2811,0.6539
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,44.00,19.50,981,3824,0.2562,0.6405
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,46.00,19.50,1004,4146,0.2423,0.6333
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,48.00,19.50,1054,4441,0.2379,0.6342
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,50.00,19.50,1089,4744,0.2305,0.6358
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,51.90,19.50,1094,4974,0.2216,0.6320
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,53.90,19.50,1104,5154,0.2168,0.6287
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,55.90,19.50,1112,5348,0.2122,0.6281
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,57.80,19.50,1117,5483,0.2094,0.6259
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,59.80,19.50,1117,5578,0.2058,0.6243
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,62.80,19.50,1132,5586,0.2078,0.6295
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,64.70,19.50,1127,5643,0.2051,0.6286
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,66.70,19.50,1140,5728,0.2037,0.6310
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,68.70,19.50,1145,5743,0.2037,0.6329
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,70.70,19.50,1153,5784,0.2027,0.6343
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,72.60,19.50,1149,5854,0.1986,0.6304
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,74.60,19.50,1153,5927,0.1968,0.6303
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,76.60,19.50,1162,5898,0.1984,0.6340
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,78.50,19.50,1163,5949,0.1969,0.6333
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,80.50,19.50,1171,6018,0.1957,0.6332
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,82.50,19.50,1176,6031,0.1959,0.6339
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,84.40,19.50,1169,6038,0.1943,0.6331
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,86.40,19.50,1182,6081,0.1948,0.6348
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,88.40,19.50,1174,6064,0.1937,0.6333
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,90.40,19.50,1174,6097,0.1925,0.6333
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,92.30,19.50,1186,6153,0.1927,0.6347
51124-1,MCF 10A-H2B-mCherry,10142-101-4,Trametinib,1,94.30,19.50,1198,6154,0.1944,0.6372
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,2.70,19.50,211,163,1.2850,0.5969
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,4.60,19.50,318,295,1.0814,0.4976
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,6.60,19.50,382,390,0.9785,0.4861
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,8.60,19.50,449,442,1.0149,0.5713
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,10.60,19.50,524,467,1.1228,0.6550
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,12.50,19.50,590,495,1.1912,0.6737
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,14.50,19.50,639,537,1.1882,0.6727
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,16.50,19.50,702,626,1.1323,0.6641
51124-1,MCF 10A-H2B-mCherry,10282-101-4,Vorinostat,0.0033333,18.40,19.50,800,775,1.0393,0.6847
